0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.1
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.2
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.2
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.2
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.2
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,-0.2
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
0.10559885362248066,-0.515392,-0.16,0.06,0.35,0,0.0
