index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,hi,0.16,0.6367946999999999,0.0,0.28,0.7
1,0.1,0.04,hi,0.16,0.6367946999999999,0.0,0.28,0.7
2,0.1,0.08,hi,0.16,0.6367946999999999,0.0,0.28,0.7
3,0.1,0.12,hi,0.16,0.6367946999999999,0.0,0.28,0.7
4,0.1,0.16,hi,0.16,0.6367946999999999,0.0,0.28,0.7
5,0.2,0.2,hi,0.16,0.6367946999999999,0.0,0.28,0.7
6,0.2,0.24,hi,0.16,0.6367946999999999,0.0,0.28,0.7
7,0.2,0.28,hi,0.16,0.6367946999999999,0.0,0.28,0.7
8,0.2,0.32,hi,0.16,0.6367946999999999,0.0,0.28,0.7
9,0.2,0.36,hi,0.16,0.6367946999999999,0.0,0.28,0.7
10,0.2,0.4,hi,0.16,0.6367946999999999,0.0,0.28,0.7
11,0.2,0.44,hi,0.16,0.6367946999999999,0.0,0.28,0.7
12,0.2,0.48,hi,0.16,0.6367946999999999,0.0,0.28,0.7
13,0.2,0.52,hi,0.16,0.6367946999999999,0.0,0.28,0.7
14,0.2,0.56,hi,0.16,0.6367946999999999,0.0,0.28,0.7
15,0.2,0.6,hi,0.16,0.6367946999999999,0.0,0.28,0.7
16,0.2,0.64,hi,0.16,0.6367946999999999,0.0,0.28,0.7
17,0.2,0.68,hi,0.16,0.6367946999999999,0.0,0.28,0.7
18,0.2,0.72,hi,0.16,0.6367946999999999,0.0,0.28,0.7
19,0.2,0.76,hi,0.16,0.6367946999999999,0.0,0.28,0.7
20,0.2,0.8,hi,0.16,0.6367946999999999,0.0,0.28,0.7
21,0.2,0.84,hi,0.16,0.6367946999999999,0.0,0.28,0.7
22,0.2,0.88,hi,0.16,0.6367946999999999,0.0,0.28,0.7
23,0.2,0.92,how,0.16,0.6367946999999999,0.0,0.28,0.7
24,0.2,0.96,how,0.16,0.6367946999999999,0.0,0.28,0.7
25,0.2,1.0,how,0.16,0.6367946999999999,0.0,0.28,0.7
26,0.2,1.04,how,0.16,0.3924937,0.0,0.28,0.7
27,0.2,1.08,how,0.16,0.3924937,0.0,0.28,0.7
28,0.2,1.12,how,0.16,0.3924937,0.0,0.27,0.27
29,0.2,1.16,how,0.16,0.3924937,0.0,0.27,0.27
30,0.2,1.2,are,0.16,0.3924937,0.0,0.27,0.27
31,0.2,1.24,are,0.16,0.3924937,0.0,0.27,0.27
32,0.2,1.28,are,0.16,0.3924937,0.0,0.27,0.27
33,0.2,1.32,you,0.16,0.3924937,0.0,0.27,0.27
34,0.2,1.36,you,0.16,0.3924937,0.0,0.27,0.27
35,0.2,1.4,sweetie,0.16,0.3924937,0.0,0.27,0.27
36,0.2,1.44,sweetie,0.16,0.3924937,0.0,0.27,0.27
37,0.2,1.48,sweetie,0.16,0.3924937,0.0,0.27,0.27
38,0.2,1.52,sweetie,0.16,0.3924937,0.0,0.27,0.27
39,0.2,1.56,sweetie,0.16,0.3924937,0.0,0.27,0.27
40,0.2,1.6,sweetie,0.16,0.3924937,0.0,0.27,0.27
41,0.2,1.64,sweetie,0.16,0.3924937,0.0,0.27,0.27
42,0.2,1.68,sweetie,0.16,0.3924937,0.0,0.27,0.27
43,0.3,1.72,sweetie,0.16,0.3924937,0.0,0.27,0.27
44,0.3,1.76,sweetie,0.16,0.3924937,0.0,0.27,0.27
45,0.3,1.8,sweetie,0.16,0.3924937,0.0,0.27,0.27
46,0.3,1.84,sweetie,0.16,0.3924937,0.0,0.35,0.21
47,0.3,1.88,sweetie,0.16,0.3924937,0.0,0.35,0.21
48,0.3,1.92,sweetie,0.16,0.3924937,0.0,0.35,0.21
49,0.3,1.96,sweetie,0.16,0.3924937,0.0,0.35,0.21
50,0.3,2.0,sweetie,0.16,0.3924937,0.0,0.35,0.21
51,0.3,2.04,sweetie,0.16,0.20175321,0.0,0.35,0.21
52,0.3,2.08,sweetie,0.16,0.20175321,0.0,0.35,0.21
53,0.3,2.12,sweetie,0.16,0.20175321,0.0,0.35,0.21
54,0.3,2.16,sweetie,0.16,0.20175321,0.0,0.35,0.21
55,0.3,2.2,sweetie,0.16,0.20175321,0.0,0.35,0.21
56,0.3,2.24,sweetie,0.16,0.20175321,0.0,0.35,0.21
57,0.3,2.28,sweetie,0.16,0.20175321,0.0,0.35,0.21
58,0.3,2.32,sweetie,0.16,0.20175321,0.0,0.35,0.21
59,0.3,2.36,sweetie,0.16,0.20175321,0.0,0.35,0.21
60,0.3,2.4,sweetie,0.16,0.20175321,0.0,0.35,0.21
61,0.3,2.44,sweetie,0.16,0.20175321,0.0,0.35,0.21
62,0.3,2.48,sweetie,0.16,0.20175321,0.0,0.35,0.21
63,0.3,2.52,sweetie,0.16,0.20175321,0.0,0.35,0.21
64,0.3,2.56,sweetie,0.16,0.20175321,0.0,0.35,0.21
