index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
1,0.1,0.04,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
2,0.1,0.08,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
3,0.1,0.12,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
4,0.1,0.16,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
5,0.1,0.2,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
6,0.1,0.24,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
7,0.1,0.28,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
8,0.1,0.32,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
9,0.1,0.36,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
10,0.1,0.4,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
11,0.1,0.44,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
12,0.1,0.48,good,0.75,0.2939403,0.9212290000000001,0.24,-0.04
13,0.1,0.52,and,0.75,0.2939403,0.9212290000000001,0.24,-0.04
14,0.1,0.56,and,0.75,0.2939403,0.9212290000000001,0.24,-0.04
15,0.1,0.6,and,0.75,0.2939403,0.9212290000000001,0.24,-0.04
16,0.1,0.64,and,0.75,0.2939403,0.9212290000000001,0.24,-0.04
17,0.1,0.68,and,0.75,0.2939403,0.9212290000000001,0.24,-0.04
18,0.1,0.72,you,0.75,0.2939403,0.9212290000000001,0.24,-0.04
19,0.1,0.76,you,0.75,0.2939403,0.9212290000000001,0.24,-0.04
20,0.1,0.8,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
21,0.1,0.84,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
22,0.1,0.88,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
23,0.1,0.92,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
24,0.1,0.96,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
25,0.1,1.0,how,0.75,0.2939403,0.9212290000000001,0.24,-0.04
26,0.1,1.04,how,0.75,0.5843359,0.9212290000000001,0.24,-0.04
27,0.1,1.08,how,0.75,0.5843359,0.9212290000000001,0.24,-0.04
28,0.1,1.12,how,0.75,0.5843359,0.9212290000000001,0.24,-0.04
29,0.1,1.16,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
30,0.1,1.2,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
31,0.2,1.24,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
32,0.2,1.28,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
33,0.2,1.32,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
34,0.2,1.36,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
35,0.2,1.4,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
36,0.2,1.44,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
37,0.2,1.48,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
38,0.2,1.52,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
39,0.2,1.56,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
40,0.2,1.6,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
41,0.2,1.64,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
42,0.2,1.68,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
43,0.2,1.72,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
44,0.2,1.76,how,0.75,0.5843359,0.9212290000000001,0.23,-0.01
45,0.2,1.8,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
46,0.2,1.84,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
47,0.3,1.88,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
48,0.3,1.92,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
49,0.3,1.96,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
50,0.3,2.0,your,0.75,0.5843359,0.9212290000000001,0.23,-0.01
51,0.3,2.04,your,0.75,0.5370376,0.9212290000000001,0.23,-0.01
