index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.05,0.0,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
1,0.2,0.04,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
2,0.2,0.08,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
3,0.2,0.12,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
4,0.2,0.16,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
5,0.2,0.2,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
6,0.2,0.24,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
7,0.2,0.28,how's,0.55,0.7015918000000001,0.893227,0.12,0.07
8,0.2,0.32,your,0.55,0.7015918000000001,0.893227,0.12,0.07
9,0.2,0.36,your,0.55,0.7015918000000001,0.893227,0.12,0.07
10,0.2,0.4,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
11,0.2,0.44,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
12,0.2,0.48,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
13,0.2,0.52,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
14,0.2,0.56,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
15,0.05,0.6,weekend,0.55,0.7015918000000001,0.893227,0.12,0.07
16,0.0,0.64,was,0.55,0.7015918000000001,0.893227,0.12,0.07
17,0.0,0.68,was,0.55,0.7015918000000001,0.893227,0.12,0.07
18,0.0,0.72,was,0.55,0.7015918000000001,0.893227,0.12,0.07
19,0.0,0.76,was,0.55,0.7015918000000001,0.893227,0.12,0.07
20,0.0,0.8,was,0.55,0.7015918000000001,0.893227,0.12,0.07
21,0.0,0.84,was,0.55,0.7015918000000001,0.893227,0.12,0.07
22,0.0,0.88,was,0.55,0.7015918000000001,0.893227,0.12,0.07
23,0.0,0.92,was,0.55,0.7015918000000001,0.893227,0.12,0.07
24,0.0,0.96,was,0.55,0.7015918000000001,0.893227,0.12,0.07
25,0.1,1.0,was,0.55,0.7015918000000001,0.893227,0.12,0.07
26,0.15000000000000002,1.04,was,0.55,0.69113547,0.893227,0.12,0.07
27,0.2,1.08,was,0.55,0.69113547,0.893227,0.12,0.07
28,0.2,1.12,was,0.55,0.69113547,0.893227,0.12,0.07
29,0.2,1.16,was,0.55,0.69113547,0.893227,0.12,0.07
30,0.1,1.2,was,0.55,0.69113547,0.893227,0.12,0.07
31,0.1,1.24,was,0.55,0.69113547,0.893227,0.12,0.07
32,0.1,1.28,was,0.55,0.69113547,0.893227,0.12,0.07
33,0.1,1.32,was,0.55,0.69113547,0.893227,0.12,0.07
34,0.1,1.36,was,0.55,0.69113547,0.893227,0.12,0.07
35,0.1,1.4,was,0.55,0.69113547,0.893227,0.12,0.07
36,0.1,1.44,was,0.55,0.69113547,0.893227,0.12,0.07
37,0.1,1.48,was,0.55,0.69113547,0.893227,0.12,0.07
38,0.1,1.52,was,0.55,0.69113547,0.893227,0.12,0.07
39,0.1,1.56,was,0.55,0.69113547,0.893227,0.12,0.07
40,0.1,1.6,was,0.55,0.69113547,0.893227,0.12,0.07
41,0.1,1.64,was,0.55,0.69113547,0.893227,0.12,0.07
