index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
1,0.2,0.04,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
2,0.2,0.08,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
3,0.2,0.12,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
4,0.2,0.16,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
5,0.3,0.2,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
6,0.3,0.24,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
7,0.3,0.28,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
8,0.3,0.32,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
9,0.2,0.36,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
10,0.2,0.4,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
11,0.0,0.44,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
12,0.0,0.48,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
13,0.0,0.52,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
14,0.0,0.56,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
15,0.0,0.6,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
16,0.0,0.64,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
17,0.0,0.68,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
18,0.0,0.72,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
19,0.0,0.76,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
20,0.0,0.8,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
21,0.0,0.84,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
22,0.0,0.88,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
23,0.0,0.92,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
24,0.0,0.96,everything,0.7,0.5115595000000001,0.709171,-0.01,0.24
25,0.0,1.0,everything,0.7,0.5115595000000001,0.709171,-0.04,0.09
26,0.0,1.04,everything,0.7,0.63274914,0.709171,-0.04,0.09
27,0.0,1.08,everything,0.7,0.63274914,0.709171,-0.04,0.09
28,0.0,1.12,everything,0.7,0.63274914,0.709171,-0.04,0.09
29,0.0,1.16,everything,0.7,0.63274914,0.709171,-0.04,0.09
30,0.0,1.2,everything,0.7,0.63274914,0.709171,-0.04,0.09
31,0.0,1.24,everything,0.7,0.63274914,0.709171,-0.04,0.09
32,0.0,1.28,everything,0.7,0.63274914,0.709171,-0.04,0.09
33,0.0,1.32,good,0.7,0.63274914,0.709171,-0.04,0.09
34,0.0,1.36,good,0.7,0.63274914,0.709171,-0.04,0.09
35,0.0,1.4,how's,0.0,0.63274914,0.8804350000000001,-0.04,0.09
