index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.23806423,0.0,-0.11,0.08
1,0.2,0.04,how,0.0,0.23806423,0.0,-0.11,0.08
2,0.2,0.08,how,0.0,0.23806423,0.0,-0.11,0.08
3,0.2,0.12,how,0.0,0.23806423,0.0,-0.11,0.08
4,0.2,0.16,how,0.0,0.23806423,0.0,-0.11,0.08
5,0.2,0.2,how,0.0,0.23806423,0.0,-0.11,0.08
6,0.2,0.24,how,0.0,0.23806423,0.0,-0.11,0.08
7,0.2,0.28,how,0.0,0.23806423,0.0,-0.11,0.08
8,0.2,0.32,how,0.0,0.23806423,0.0,-0.11,0.08
9,0.2,0.36,how,0.0,0.23806423,0.0,-0.11,0.08
10,0.2,0.4,how,0.0,0.23806423,0.0,-0.11,0.08
11,0.2,0.44,how,0.0,0.23806423,0.0,-0.11,0.08
12,0.2,0.48,how,0.0,0.23806423,0.0,-0.11,0.08
13,0.2,0.52,how,0.0,0.23806423,0.0,-0.11,0.08
14,0.2,0.56,how,0.0,0.23806423,0.0,-0.11,0.08
15,0.2,0.6,how,0.0,0.23806423,0.0,-0.11,0.08
16,0.2,0.64,how,0.0,0.23806423,0.0,-0.11,0.08
17,0.2,0.68,how,0.0,0.23806423,0.0,-0.11,0.08
18,0.2,0.72,how,0.0,0.23806423,0.0,-0.11,0.08
19,0.2,0.76,how,0.0,0.23806423,0.0,-0.11,0.08
20,0.2,0.8,are,0.0,0.23806423,0.0,-0.11,0.08
21,0.3,0.84,are,0.0,0.23806423,0.0,-0.11,0.08
22,0.4,0.88,are,0.0,0.23806423,0.0,-0.11,0.08
23,0.4,0.92,you,0.0,0.23806423,0.0,-0.11,0.08
24,0.4,0.96,you,0.0,0.23806423,0.0,-0.11,0.08
25,0.4,1.0,you,0.0,0.23806423,0.0,-0.11,0.08
26,0.5,1.04,you,0.0,0.69332415,0.0,-0.11,0.08
27,0.5,1.08,you,0.0,0.69332415,0.0,-0.11,0.08
28,0.6,1.12,doing,0.0,0.69332415,0.0,-0.11,0.08
29,0.7,1.16,doing,0.0,0.69332415,0.0,-0.11,0.08
30,0.7,1.2,doing,0.0,0.69332415,0.0,-0.11,0.08
31,0.7,1.24,doing,0.0,0.69332415,0.0,-0.11,0.08
32,0.7,1.28,doing,0.0,0.69332415,0.0,-0.11,0.08
33,0.7,1.32,doing,0.0,0.69332415,0.0,-0.11,0.08
34,0.7,1.36,doing,0.0,0.69332415,0.0,-0.11,0.08
35,0.7,1.4,doing,0.0,0.69332415,0.0,-0.11,0.08
36,0.7,1.44,doing,0.0,0.69332415,0.0,-0.11,0.08
37,0.7,1.48,doing,0.0,0.69332415,0.0,-0.11,0.08
38,0.7,1.52,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
39,0.7,1.56,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
40,0.7,1.6,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
41,0.7,1.64,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
42,0.7,1.68,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
43,0.7,1.72,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
44,0.7,1.76,good,0.7,0.69332415,0.8804350000000001,-0.11,0.08
45,0.7,1.8,was,0.16,0.69332415,0.0,-0.11,0.08
46,0.7,1.84,was,0.16,0.69332415,0.0,-0.11,0.08
