index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,what,0.0,0.58706945,0.0,-0.13,0.11
1,-0.1,0.04,what,0.0,0.58706945,0.0,-0.13,0.11
2,-0.1,0.08,what,0.0,0.58706945,0.0,-0.13,0.11
3,-0.1,0.12,what,0.0,0.58706945,0.0,-0.13,0.11
4,-0.1,0.16,what,0.0,0.58706945,0.0,-0.13,0.11
5,-0.2,0.2,what,0.0,0.58706945,0.0,-0.13,0.11
6,-0.3,0.24,what,0.0,0.58706945,0.0,-0.13,0.11
7,-0.2,0.28,what,0.0,0.58706945,0.0,-0.13,0.11
8,0.0,0.32,what,0.0,0.58706945,0.0,-0.13,0.11
9,0.0,0.36,what,0.0,0.58706945,0.0,-0.13,0.11
10,0.0,0.4,what,0.0,0.58706945,0.0,-0.13,0.11
11,0.0,0.44,what,0.0,0.58706945,0.0,-0.13,0.11
12,0.0,0.48,what,0.0,0.58706945,0.0,-0.13,0.11
13,0.0,0.52,what,0.0,0.58706945,0.0,-0.13,0.11
14,0.0,0.56,what,0.0,0.58706945,0.0,-0.13,0.11
15,0.0,0.6,what,0.0,0.58706945,0.0,-0.13,0.11
16,0.0,0.64,what,0.0,0.58706945,0.0,-0.13,0.11
17,0.0,0.68,what,0.0,0.58706945,0.0,-0.13,0.11
18,0.0,0.72,what,0.0,0.58706945,0.0,-0.13,0.11
19,0.0,0.76,what,0.0,0.58706945,0.0,-0.13,0.11
20,0.0,0.8,what,0.0,0.58706945,0.0,-0.13,0.11
21,0.0,0.84,what,0.0,0.58706945,0.0,-0.13,0.11
22,0.0,0.88,what,0.0,0.58706945,0.0,-0.13,0.11
23,0.0,0.92,what,0.0,0.58706945,0.0,-0.13,0.11
24,0.0,0.96,what,0.0,0.58706945,0.0,-0.13,0.11
25,0.0,1.0,what,0.0,0.58706945,0.0,-0.03,-0.05
26,0.0,1.04,what,0.0,0.64621305,0.0,-0.03,-0.05
27,0.0,1.08,what,0.0,0.64621305,0.0,-0.03,-0.05
28,0.0,1.12,what,0.0,0.64621305,0.0,-0.03,-0.05
29,0.0,1.16,what,0.0,0.64621305,0.0,-0.03,-0.05
30,0.0,1.2,what,0.0,0.64621305,0.0,-0.03,-0.05
31,0.0,1.24,what,0.0,0.64621305,0.0,-0.03,-0.05
32,0.0,1.28,what,0.0,0.64621305,0.0,-0.03,-0.05
33,0.0,1.32,what,0.0,0.64621305,0.0,-0.03,-0.05
34,0.0,1.36,what,0.0,0.64621305,0.0,-0.03,-0.05
35,0.0,1.4,what,0.0,0.64621305,0.0,-0.03,-0.05
36,0.0,1.44,what,0.0,0.64621305,0.0,-0.03,-0.05
37,0.0,1.48,what,0.0,0.64621305,0.0,-0.03,-0.05
38,0.0,1.52,what,0.0,0.64621305,0.0,-0.03,-0.05
39,0.0,1.56,what,0.0,0.64621305,0.0,-0.03,-0.05
40,0.0,1.6,what,0.0,0.64621305,0.0,-0.03,-0.05
41,0.0,1.64,what,0.0,0.64621305,0.0,-0.03,-0.05
42,0.0,1.68,what,0.0,0.64621305,0.0,-0.03,-0.05
43,0.0,1.72,what,0.0,0.64621305,0.0,-0.03,-0.05
44,0.0,1.76,what,0.0,0.64621305,0.0,-0.03,-0.05
45,0.0,1.8,what,0.0,0.64621305,0.0,-0.03,-0.05
46,0.0,1.84,what,0.0,0.64621305,0.0,-0.03,-0.05
47,0.0,1.88,what,0.0,0.64621305,0.0,-0.03,-0.05
48,0.0,1.92,what,0.0,0.64621305,0.0,-0.03,-0.05
49,0.0,1.96,what,0.0,0.64621305,0.0,-0.03,-0.05
50,0.0,2.0,what,0.0,0.64621305,0.0,-0.03,-0.05
51,0.0,2.04,what,0.0,0.37106705,0.0,-0.03,-0.05
52,0.0,2.08,what,0.0,0.37106705,0.0,-0.03,-0.05
53,0.0,2.12,what,0.0,0.37106705,0.0,-0.03,-0.05
54,0.0,2.16,what,0.0,0.37106705,0.0,-0.03,-0.05
55,0.0,2.2,what,0.0,0.37106705,0.0,-0.03,-0.05
56,0.0,2.24,what,0.0,0.37106705,0.0,-0.03,-0.05
57,0.0,2.28,what,0.0,0.37106705,0.0,-0.03,-0.05
58,0.0,2.32,what,0.0,0.37106705,0.0,-0.03,-0.05
59,0.0,2.36,what,0.0,0.37106705,0.0,-0.03,-0.05
60,0.0,2.4,what,0.0,0.37106705,0.0,-0.03,-0.05
61,0.0,2.44,what,0.0,0.37106705,0.0,-0.03,-0.05
62,0.0,2.48,what,0.0,0.37106705,0.0,-0.03,-0.05
63,0.0,2.52,are,0.0,0.37106705,0.0,-0.03,-0.05
64,0.0,2.56,are,0.0,0.37106705,0.0,-0.03,-0.05
65,0.0,2.6,you,0.0,0.37106705,0.0,-0.03,-0.05
66,0.0,2.64,you,0.0,0.37106705,0.0,-0.03,-0.05
67,0.0,2.68,you,0.0,0.37106705,0.0,-0.03,-0.05
68,0.0,2.72,trying,0.0,0.37106705,0.0,-0.03,-0.05
69,0.0,2.76,trying,0.0,0.37106705,0.0,-0.03,-0.05
70,0.0,2.8,trying,0.0,0.37106705,0.0,-0.03,-0.05
71,0.0,2.84,trying,0.0,0.37106705,0.0,-0.03,-0.05
72,0.0,2.88,trying,0.0,0.37106705,0.0,-0.03,-0.05
73,0.0,2.92,trying,0.0,0.37106705,0.0,-0.03,-0.05
74,0.0,2.96,trying,0.0,0.37106705,0.0,-0.03,-0.05
75,0.0,3.0,trying,0.0,0.37106705,0.0,-0.03,-0.05
76,0.0,3.04,trying,0.0,0.6791135,0.0,-0.03,-0.05
77,0.0,3.08,trying,0.0,0.6791135,0.0,-0.03,-0.05
78,0.0,3.12,trying,0.0,0.6791135,0.0,-0.03,-0.05
79,0.0,3.16,trying,0.0,0.6791135,0.0,-0.03,-0.05
80,0.0,3.2,trying,0.0,0.6791135,0.0,-0.03,-0.05
81,0.0,3.24,trying,0.0,0.6791135,0.0,-0.03,-0.05
82,0.0,3.28,trying,0.0,0.6791135,0.0,-0.03,-0.05
83,0.0,3.32,trying,0.0,0.6791135,0.0,-0.03,-0.05
84,0.0,3.36,trying,0.0,0.6791135,0.0,-0.03,-0.05
85,0.0,3.4,trying,0.0,0.6791135,0.0,-0.03,-0.05
86,0.0,3.44,trying,0.0,0.6791135,0.0,-0.03,-0.05
87,0.0,3.48,trying,0.0,0.6791135,0.0,-0.03,-0.05
88,0.0,3.52,trying,0.0,0.6791135,0.0,-0.03,-0.05
89,0.0,3.56,trying,0.0,0.6791135,0.0,-0.03,-0.05
90,0.0,3.6,find,0.0,0.6791135,0.0,-0.03,-0.05
91,0.0,3.64,find,0.0,0.6791135,0.0,-0.03,-0.05
92,0.0,3.68,find,0.0,0.6791135,0.0,-0.03,-0.05
93,0.0,3.72,find,0.0,0.6791135,0.0,-0.03,-0.05
94,0.0,3.76,find,0.0,0.6791135,0.0,-0.03,-0.05
95,0.0,3.8,how,0.0,0.6791135,0.0,-0.03,-0.05
96,0.0,3.84,how,0.0,0.6791135,0.0,-0.03,-0.05
97,-0.2,3.88,how,0.0,0.6791135,0.0,-0.03,-0.05
98,-0.2,3.92,how,0.0,0.6791135,0.0,-0.03,-0.05
99,-0.3,3.96,how,0.0,0.6791135,0.0,-0.03,-0.05
100,-0.4,4.0,was,0.0,0.6791135,0.0,-0.03,-0.05
101,-0.3,4.04,was,0.0,0.6673343,0.0,-0.03,-0.05
102,-0.2,4.08,was,0.0,0.6673343,0.0,-0.03,-0.05
103,0.0,4.12,your,0.0,0.6673343,0.0,-0.03,-0.05
104,0.0,4.16,your,0.0,0.6673343,0.0,-0.03,-0.05
105,0.0,4.2,weekend,0.0,0.6673343,0.0,-0.03,-0.05
106,0.0,4.24,weekend,0.0,0.6673343,0.0,-0.03,-0.05
107,0.0,4.28,weekend,0.0,0.6673343,0.0,-0.03,-0.05
108,0.0,4.32,weekend,0.0,0.6673343,0.0,-0.03,-0.05
109,0.0,4.36,weekend,0.0,0.6673343,0.0,-0.03,-0.05
110,0.0,4.4,weekend,0.0,0.6673343,0.0,-0.03,-0.05
111,0.0,4.44,weekend,0.0,0.6673343,0.0,-0.03,-0.05
112,0.0,4.48,weekend,0.0,0.6673343,0.0,-0.03,-0.05
113,0.0,4.52,weekend,0.0,0.6673343,0.0,-0.03,-0.05
114,0.0,4.56,weekend,0.0,0.6673343,0.0,-0.03,-0.05
115,0.0,4.6,you,1.0,0.6673343,0.876358,-0.03,-0.05
116,0.0,4.64,you,1.0,0.6673343,0.876358,-0.03,-0.05
117,0.0,4.68,you,1.0,0.6673343,0.876358,-0.03,-0.05
118,0.0,4.72,you,1.0,0.6673343,0.876358,-0.03,-0.05
119,0.0,4.76,you,1.0,0.6673343,0.876358,-0.03,-0.05
120,0.0,4.8,you,1.0,0.6673343,0.876358,-0.03,-0.05
121,0.0,4.84,you,1.0,0.6673343,0.876358,-0.03,-0.05
122,0.0,4.88,you,1.0,0.6673343,0.876358,-0.03,-0.05
123,-0.2,4.92,you,1.0,0.6673343,0.876358,-0.03,-0.05
124,-0.2,4.96,you,1.0,0.6673343,0.876358,-0.16,0.18
125,-0.2,5.0,have,1.0,0.6673343,0.876358,-0.16,0.18
126,-0.2,5.04,have,1.0,0.679446,0.876358,-0.16,0.18
127,-0.2,5.08,have,1.0,0.679446,0.876358,-0.16,0.18
128,-0.2,5.12,a,1.0,0.679446,0.876358,-0.16,0.18
129,-0.2,5.16,a,1.0,0.679446,0.876358,-0.16,0.18
130,-0.3,5.2,perfect,1.0,0.679446,0.876358,-0.16,0.18
131,-0.3,5.24,perfect,1.0,0.679446,0.876358,-0.16,0.18
132,-0.3,5.28,perfect,1.0,0.679446,0.876358,-0.16,0.18
133,-0.3,5.32,perfect,1.0,0.679446,0.876358,-0.16,0.18
134,-0.3,5.36,perfect,1.0,0.679446,0.876358,-0.16,0.18
135,-0.3,5.4,perfect,1.0,0.679446,0.876358,-0.16,0.18
136,-0.2,5.44,perfect,1.0,0.679446,0.876358,-0.16,0.18
137,-0.2,5.48,perfect,1.0,0.679446,0.876358,-0.16,0.18
138,-0.2,5.52,story,1.0,0.679446,0.876358,-0.16,0.18
139,-0.2,5.56,story,1.0,0.679446,0.876358,-0.16,0.18
140,-0.2,5.6,story,1.0,0.679446,0.876358,-0.16,0.18
141,-0.2,5.64,story,1.0,0.679446,0.876358,-0.16,0.18
142,-0.2,5.68,story,1.0,0.679446,0.876358,-0.16,0.18
143,-0.2,5.72,story,1.0,0.679446,0.876358,-0.16,0.18
144,-0.2,5.76,story,1.0,0.679446,0.876358,-0.16,0.18
145,-0.2,5.8,story,1.0,0.679446,0.876358,-0.16,0.18
146,-0.2,5.84,story,1.0,0.679446,0.876358,-0.16,0.18
147,-0.2,5.88,story,1.0,0.679446,0.876358,-0.16,0.18
148,-0.2,5.92,story,1.0,0.679446,0.876358,-0.16,0.18
149,-0.2,5.96,story,1.0,0.679446,0.876358,-0.16,0.18
150,-0.2,6.0,story,1.0,0.679446,0.876358,-0.16,0.18
151,-0.2,6.04,story,1.0,0.65689045,0.876358,-0.16,0.18
152,-0.2,6.08,story,1.0,0.65689045,0.876358,-0.16,0.18
153,-0.2,6.12,story,1.0,0.65689045,0.876358,-0.16,0.18
154,-0.2,6.16,story,1.0,0.65689045,0.876358,-0.16,0.18
155,-0.2,6.2,story,1.0,0.65689045,0.876358,-0.16,0.18
