index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.1,0.0,what's,0.0,0.54141206,0.51398,0.31,0.8
1,0.2,0.04,what's,0.0,0.54141206,0.51398,0.31,0.8
2,0.2,0.08,what's,0.0,0.54141206,0.51398,0.31,0.8
3,0.2,0.12,what's,0.0,0.54141206,0.51398,0.31,0.8
4,0.2,0.16,what's,0.0,0.54141206,0.51398,0.31,0.8
5,0.2,0.2,what's,0.0,0.54141206,0.51398,0.31,0.8
6,0.2,0.24,what's,0.0,0.54141206,0.51398,0.31,0.8
7,0.2,0.28,what's,0.0,0.54141206,0.51398,0.31,0.8
8,0.2,0.32,what's,0.0,0.54141206,0.51398,0.31,0.8
9,0.2,0.36,what's,0.0,0.54141206,0.51398,0.31,0.8
10,0.3,0.4,what's,0.0,0.54141206,0.51398,0.31,0.8
11,0.3,0.44,what's,0.0,0.54141206,0.51398,0.31,0.8
12,0.3,0.48,what's,0.0,0.54141206,0.51398,0.31,0.8
13,0.3,0.52,what's,0.0,0.54141206,0.51398,0.31,0.8
14,0.3,0.56,what's,0.0,0.54141206,0.51398,0.31,0.8
15,0.3,0.6,what's,0.0,0.54141206,0.51398,0.31,0.8
16,0.3,0.64,up,0.0,0.54141206,0.51398,0.31,0.8
17,0.3,0.68,up,0.0,0.54141206,0.51398,0.31,0.8
18,0.3,0.72,up,0.0,0.54141206,0.51398,0.31,0.8
19,0.3,0.76,up,0.0,0.54141206,0.51398,0.31,0.8
20,0.3,0.8,remember,0.0,0.54141206,0.51398,0.31,0.8
21,0.3,0.84,remember,0.0,0.54141206,0.51398,0.31,0.8
22,0.3,0.88,remember,0.0,0.54141206,0.51398,0.31,0.8
23,0.3,0.92,remember,0.0,0.54141206,0.51398,0.31,0.8
24,0.3,0.96,remember,0.0,0.54141206,0.51398,0.31,0.8
25,0.3,1.0,remember,0.0,0.54141206,0.51398,0.31,0.8
26,0.3,1.04,remember,0.0,0.64415425,0.51398,0.31,0.8
27,0.3,1.08,remember,0.0,0.64415425,0.51398,0.31,0.8
28,0.3,1.12,remember,0.0,0.64415425,0.51398,0.31,0.8
29,0.3,1.16,remember,0.0,0.64415425,0.51398,0.31,0.8
30,0.4,1.2,remember,0.0,0.64415425,0.51398,0.31,0.8
31,0.4,1.24,remember,0.0,0.64415425,0.51398,0.31,0.8
32,0.4,1.28,remember,0.0,0.64415425,0.51398,0.31,0.8
33,0.4,1.32,remember,0.0,0.64415425,0.51398,0.31,0.8
34,0.4,1.36,remember,0.0,0.64415425,0.51398,0.31,0.8
35,0.4,1.4,remember,0.0,0.64415425,0.51398,0.31,0.8
36,0.4,1.44,remember,0.0,0.64415425,0.51398,0.31,0.8
37,0.4,1.48,remember,0.0,0.64415425,0.51398,0.31,0.8
38,0.4,1.52,remember,0.0,0.64415425,0.51398,0.31,0.8
39,0.4,1.56,remember,0.0,0.64415425,0.51398,0.31,0.8
40,0.4,1.6,remember,0.0,0.64415425,0.51398,0.31,0.8
