index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.5461931999999999,0.543894,-0.06,-0.11
1,0.1,0.04,how,0.0,0.5461931999999999,0.543894,-0.06,-0.11
2,0.1,0.08,how,0.0,0.5461931999999999,0.543894,-0.06,-0.11
3,0.1,0.12,how,0.0,0.5461931999999999,0.543894,-0.06,-0.11
4,0.1,0.16,how,0.0,0.5461931999999999,0.543894,-0.06,-0.11
5,0.1,0.2,you,0.0,0.5461931999999999,0.543894,-0.06,-0.11
6,0.1,0.24,you,0.0,0.5461931999999999,0.543894,-0.06,-0.11
7,0.1,0.28,you,0.0,0.5461931999999999,0.543894,-0.06,-0.11
8,0.1,0.32,doing,0.0,0.5461931999999999,0.543894,-0.06,-0.11
9,0.1,0.36,doing,0.0,0.5461931999999999,0.543894,-0.06,-0.11
10,0.1,0.4,doing,0.0,0.5461931999999999,0.543894,-0.06,-0.11
11,0.1,0.44,doing,0.0,0.5461931999999999,0.543894,-0.06,-0.11
12,0.1,0.48,doing,0.0,0.5461931999999999,0.543894,-0.06,-0.11
13,0.1,0.52,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
14,0.1,0.56,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
15,0.1,0.6,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
16,0.1,0.64,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
17,0.1,0.68,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
18,0.1,0.72,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
19,0.1,0.76,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
20,0.1,0.8,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
21,0.1,0.84,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
22,0.2,0.88,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
23,0.2,0.92,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
24,0.2,0.96,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
25,0.2,1.0,today,0.0,0.5461931999999999,0.543894,-0.06,-0.11
26,0.2,1.04,today,0.0,0.33191434,0.543894,-0.06,-0.11
27,0.2,1.08,today,0.0,0.33191434,0.543894,-0.06,-0.11
28,0.2,1.12,today,0.0,0.33191434,0.543894,-0.06,-0.11
29,0.2,1.16,today,0.0,0.33191434,0.543894,-0.06,-0.11
30,0.2,1.2,today,0.0,0.33191434,0.543894,-0.06,-0.11
31,0.3,1.24,today,0.0,0.33191434,0.543894,-0.06,-0.11
32,0.3,1.28,today,0.0,0.33191434,0.543894,-0.06,-0.11
33,0.3,1.32,today,0.0,0.33191434,0.543894,-0.06,-0.11
34,0.3,1.36,today,0.0,0.33191434,0.543894,-0.06,-0.11
35,0.3,1.4,today,0.0,0.33191434,0.543894,-0.06,-0.11
36,0.3,1.44,today,0.0,0.33191434,0.543894,-0.05,0.1
37,0.3,1.48,today,0.0,0.33191434,0.543894,-0.05,0.1
38,0.3,1.52,today,0.0,0.33191434,0.543894,-0.05,0.1
39,0.3,1.56,today,0.0,0.33191434,0.543894,-0.05,0.1
40,0.3,1.6,today,0.0,0.33191434,0.543894,-0.05,0.1
41,0.3,1.64,today,0.0,0.33191434,0.543894,-0.05,0.1
42,0.3,1.68,today,0.0,0.33191434,0.543894,-0.05,0.1
43,0.3,1.72,today,0.0,0.33191434,0.543894,-0.05,0.1
44,0.3,1.76,today,0.0,0.33191434,0.543894,-0.05,0.1
45,0.3,1.8,today,0.0,0.33191434,0.543894,-0.05,0.1
46,0.3,1.84,today,0.0,0.33191434,0.543894,-0.05,0.1
47,0.3,1.88,today,0.0,0.33191434,0.543894,-0.05,0.1
48,0.3,1.92,traveling,0.0,0.33191434,0.543894,-0.05,0.1
49,0.3,1.96,traveling,0.0,0.33191434,0.543894,-0.05,0.1
50,0.3,2.0,traveling,0.0,0.33191434,0.543894,-0.05,0.1
51,0.3,2.04,traveling,0.0,0.5507029,0.543894,-0.05,0.1
52,0.3,2.08,traveling,0.0,0.5507029,0.543894,-0.05,0.1
53,0.3,2.12,traveling,0.0,0.5507029,0.543894,-0.05,0.1
54,0.3,2.16,traveling,0.0,0.5507029,0.543894,-0.05,0.1
55,0.3,2.2,traveling,0.0,0.5507029,0.543894,-0.05,0.1
56,0.3,2.24,traveling,0.0,0.5507029,0.543894,-0.05,0.1
57,0.4,2.28,traveling,0.0,0.5507029,0.543894,-0.05,0.1
58,0.5,2.32,traveling,0.0,0.5507029,0.543894,-0.05,0.1
59,0.5,2.36,traveling,0.0,0.5507029,0.543894,-0.05,0.1
60,0.5,2.4,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
61,0.5,2.44,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
62,0.5,2.48,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
63,0.5,2.52,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
64,0.4,2.56,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
65,0.4,2.6,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
66,0.4,2.64,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
67,0.4,2.68,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
68,0.4,2.72,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
69,0.4,2.76,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
70,0.4,2.8,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
71,0.4,2.84,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
72,0.4,2.88,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
73,0.4,2.92,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
74,0.4,2.96,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
75,0.4,3.0,black,-0.10833333333333334,0.5507029,0.0,-0.05,0.1
76,0.4,3.04,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
77,0.4,3.08,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
78,0.4,3.12,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
79,0.4,3.16,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
80,0.4,3.2,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
81,0.4,3.24,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
82,0.4,3.28,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
83,0.4,3.32,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
84,0.4,3.36,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
85,0.4,3.4,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
86,0.3,3.44,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
87,0.2,3.48,black,-0.10833333333333334,0.47758475,0.0,-0.05,0.1
88,0.2,3.52,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
89,0.2,3.56,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
90,0.2,3.6,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
91,0.2,3.64,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
92,0.2,3.68,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
93,0.2,3.72,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
94,0.2,3.76,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
95,0.2,3.8,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
96,0.2,3.84,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
97,0.2,3.88,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
98,0.2,3.92,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
99,0.2,3.96,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
100,0.2,4.0,black,-0.10833333333333334,0.47758475,0.0,0.07,0.09
101,0.2,4.04,black,-0.10833333333333334,0.16071418,0.0,0.07,0.09
102,0.2,4.08,black,-0.10833333333333334,0.16071418,0.0,0.07,0.09
103,0.2,4.12,black,-0.10833333333333334,0.16071418,0.0,0.07,0.09
104,0.2,4.16,black,-0.10833333333333334,0.16071418,0.0,0.07,0.09
105,0.2,4.2,black,-0.10833333333333334,0.16071418,0.0,0.07,0.09
