index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.59101,0.0,0.16,0.01
1,0.2,0.04,how,0.0,0.59101,0.0,0.16,0.01
2,0.2,0.08,how,0.0,0.59101,0.0,0.16,0.01
3,0.2,0.12,how,0.0,0.59101,0.0,0.16,0.01
4,0.2,0.16,how,0.0,0.59101,0.0,0.16,0.01
5,0.2,0.2,how,0.0,0.59101,0.0,0.16,0.01
6,0.2,0.24,how,0.0,0.59101,0.0,0.16,0.01
7,0.2,0.28,how,0.0,0.59101,0.0,0.16,0.01
8,0.2,0.32,how,0.0,0.59101,0.0,0.16,0.01
9,0.1,0.36,how,0.0,0.59101,0.0,0.16,0.01
10,0.0,0.4,how,0.0,0.59101,0.0,0.16,0.01
11,0.0,0.44,how,0.0,0.59101,0.0,0.16,0.01
12,0.0,0.48,how,0.0,0.59101,0.0,0.16,0.01
13,0.0,0.52,how,0.0,0.59101,0.0,0.16,0.01
14,0.0,0.56,how,0.0,0.59101,0.0,0.16,0.01
15,0.0,0.6,how,0.0,0.59101,0.0,0.16,0.01
16,0.0,0.64,how,0.0,0.59101,0.0,0.16,0.01
17,0.0,0.68,how,0.0,0.59101,0.0,0.16,0.01
18,0.0,0.72,how,0.0,0.59101,0.0,0.16,0.01
19,0.0,0.76,how,0.0,0.59101,0.0,0.16,0.01
20,0.0,0.8,how,0.0,0.59101,0.0,0.16,0.01
21,0.0,0.84,how,0.0,0.59101,0.0,0.16,0.01
22,0.0,0.88,how,0.0,0.59101,0.0,0.16,0.01
23,0.0,0.92,how,0.0,0.59101,0.0,0.16,0.01
24,0.0,0.96,how,0.0,0.59101,0.0,0.16,0.01
25,0.0,1.0,how,0.0,0.59101,0.0,0.14,0.09
26,0.0,1.04,how,0.0,0.52202547,0.0,0.14,0.09
27,0.0,1.08,how,0.0,0.52202547,0.0,0.14,0.09
28,0.0,1.12,are,0.0,0.52202547,0.0,0.14,0.09
29,0.0,1.16,are,0.0,0.52202547,0.0,0.14,0.09
30,0.0,1.2,you,0.0,0.52202547,0.0,0.14,0.09
31,0.0,1.24,you,0.0,0.52202547,0.0,0.14,0.09
32,0.0,1.28,you,0.0,0.52202547,0.0,0.14,0.09
33,0.0,1.32,can,-0.045,0.52202547,0.0,0.14,0.09
34,0.0,1.36,can,-0.045,0.52202547,0.0,0.14,0.09
