index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,ray,0.0,0.36867228,0.0,0.13,0.16
1,-0.1,0.04,ray,0.0,0.36867228,0.0,0.13,0.16
2,-0.2,0.08,ray,0.0,0.36867228,0.0,0.13,0.16
3,-0.2,0.12,ray,0.0,0.36867228,0.0,0.13,0.16
4,-0.2,0.16,ray,0.0,0.36867228,0.0,0.13,0.16
5,-0.2,0.2,lewis,0.0,0.36867228,0.0,0.13,0.16
6,-0.2,0.24,lewis,0.0,0.36867228,0.0,0.13,0.16
7,-0.2,0.28,lewis,0.0,0.36867228,0.0,0.13,0.16
8,-0.2,0.32,lewis,0.0,0.36867228,0.0,0.13,0.16
9,-0.2,0.36,lewis,0.0,0.36867228,0.0,0.13,0.16
10,-0.2,0.4,lewis,0.0,0.36867228,0.0,0.13,0.16
11,-0.2,0.44,lewis,0.0,0.36867228,0.0,0.13,0.16
12,-0.2,0.48,lewis,0.0,0.36867228,0.0,0.13,0.16
13,-0.2,0.52,lewis,0.0,0.36867228,0.0,0.13,0.16
14,-0.2,0.56,lewis,0.0,0.36867228,0.0,0.13,0.16
15,-0.2,0.6,lewis,0.0,0.36867228,0.0,0.13,0.16
16,-0.2,0.64,lewis,0.0,0.36867228,0.0,0.13,0.16
17,-0.2,0.68,lewis,0.0,0.36867228,0.0,0.13,0.16
18,-0.2,0.72,lewis,0.0,0.36867228,0.0,0.13,0.16
19,-0.2,0.76,lewis,0.0,0.36867228,0.0,0.13,0.16
20,-0.2,0.8,lewis,0.0,0.36867228,0.0,0.13,0.16
21,-0.2,0.84,lewis,0.0,0.36867228,0.0,0.13,0.16
22,-0.2,0.88,lewis,0.0,0.36867228,0.0,0.13,0.16
23,-0.2,0.92,lewis,0.0,0.36867228,0.0,0.13,0.16
24,-0.3,0.96,lewis,0.0,0.36867228,0.0,0.13,0.16
25,-0.3,1.0,lewis,0.0,0.36867228,0.0,0.13,0.16
26,-0.3,1.04,lewis,0.0,-0.002227135,0.0,0.13,0.16
27,-0.3,1.08,lewis,0.0,-0.002227135,0.0,0.06,0.04
28,-0.3,1.12,everything,0.0,-0.002227135,0.0,0.06,0.04
29,-0.3,1.16,everything,0.0,-0.002227135,0.0,0.06,0.04
30,-0.3,1.2,everything,0.0,-0.002227135,0.0,0.06,0.04
31,-0.3,1.24,everything,0.0,-0.002227135,0.0,0.06,0.04
32,-0.3,1.28,everything,0.0,-0.002227135,0.0,0.06,0.04
33,-0.3,1.32,dropped,0.0,-0.002227135,0.0,0.06,0.04
34,-0.3,1.36,dropped,0.0,-0.002227135,0.0,0.06,0.04
35,-0.3,1.4,dropped,0.0,-0.002227135,0.0,0.06,0.04
36,-0.3,1.44,dropped,0.0,-0.002227135,0.0,0.06,0.04
37,-0.3,1.48,dropped,0.0,-0.002227135,0.0,0.06,0.04
38,-0.3,1.52,dropped,0.0,-0.002227135,0.0,0.06,0.04
39,-0.3,1.56,dropped,0.0,-0.002227135,0.0,0.06,0.04
40,-0.3,1.6,dropped,0.0,-0.002227135,0.0,0.06,0.04
41,-0.3,1.64,dropped,0.0,-0.002227135,0.0,0.06,0.04
42,-0.3,1.68,dropped,0.0,-0.002227135,0.0,0.06,0.04
43,-0.3,1.72,dropped,0.0,-0.002227135,0.0,0.06,0.04
44,-0.3,1.76,dropped,0.0,-0.002227135,0.0,0.06,0.04
