index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.05,0.0,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
1,0.1,0.04,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
2,0.1,0.08,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
3,0.1,0.12,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
4,0.1,0.16,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
5,0.1,0.2,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
6,0.1,0.24,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
7,0.1,0.28,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
8,0.1,0.32,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
9,0.1,0.36,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
10,0.1,0.4,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
11,0.2,0.44,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
12,0.2,0.48,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
13,0.2,0.52,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
14,0.2,0.56,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
15,0.2,0.6,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
16,0.2,0.64,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
17,0.2,0.68,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
18,0.2,0.72,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
19,0.2,0.76,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
20,0.2,0.8,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
21,0.2,0.84,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
22,0.2,0.88,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
23,0.2,0.92,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
24,0.2,0.96,how,1.0,-0.051198392999999995,0.9471950000000001,0.38,0.51
25,0.2,1.0,how,1.0,-0.051198392999999995,0.9471950000000001,0.33,0.41
26,0.2,1.04,how,1.0,0.2927391,0.9471950000000001,0.33,0.41
27,0.2,1.08,how,1.0,0.2927391,0.9471950000000001,0.33,0.41
28,0.2,1.12,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
29,0.2,1.16,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
30,0.2,1.2,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
31,0.2,1.24,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
32,0.2,1.28,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
33,0.2,1.32,your,1.0,0.2927391,0.9471950000000001,0.33,0.41
34,0.2,1.36,your,1.0,0.2927391,0.9471950000000001,0.33,0.41
35,0.2,1.4,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
36,0.2,1.44,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
37,0.2,1.48,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
38,0.2,1.52,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
39,0.2,1.56,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
40,0.2,1.6,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
41,0.2,1.64,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
42,0.2,1.68,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
43,0.15000000000000002,1.72,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
44,0.0,1.76,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
45,0.0,1.8,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
46,0.0,1.84,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
47,0.0,1.88,weekend,1.0,0.2927391,0.9471950000000001,0.33,0.41
48,0.0,1.92,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
49,0.0,1.96,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
50,0.0,2.0,was,1.0,0.2927391,0.9471950000000001,0.33,0.41
51,0.0,2.04,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
52,0.0,2.08,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
53,0.0,2.12,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
54,0.0,2.16,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
55,0.0,2.2,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
56,0.0,2.24,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
57,0.0,2.28,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
58,0.0,2.32,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
59,0.0,2.36,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
60,0.0,2.4,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
61,0.0,2.44,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
62,0.0,2.48,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
63,0.0,2.52,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
64,0.0,2.56,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
65,0.0,2.6,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
66,0.0,2.64,was,1.0,0.44501078,0.9471950000000001,0.33,0.41
67,0.0,2.68,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
68,0.0,2.72,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
69,0.0,2.76,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
70,0.0,2.8,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
71,0.0,2.84,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
72,0.0,2.88,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
73,0.0,2.92,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
74,0.0,2.96,was,1.0,0.44501078,0.9471950000000001,0.34,0.2
75,0.0,3.0,awesome.,1.0,0.44501078,0.9471950000000001,0.34,0.2
76,0.0,3.04,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
77,0.0,3.08,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
78,0.0,3.12,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
79,0.0,3.16,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
80,0.0,3.2,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
81,0.0,3.24,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
82,0.0,3.28,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
83,0.0,3.32,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
84,0.0,3.36,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
85,0.0,3.4,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
86,0.0,3.44,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
87,0.0,3.48,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
88,0.0,3.52,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
89,0.0,3.56,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
90,0.0,3.6,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
91,0.0,3.64,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
92,0.0,3.68,awesome.,1.0,0.15635474,0.9471950000000001,0.34,0.2
93,0.0,3.72,yeah,0.0,0.15635474,0.0,0.34,0.2
94,0.0,3.76,yeah,0.0,0.15635474,0.0,0.34,0.2
95,0.0,3.8,yeah,0.0,0.15635474,0.0,0.34,0.2
96,0.0,3.84,yeah,0.0,0.15635474,0.0,0.34,0.2
97,0.0,3.88,yeah,0.0,0.15635474,0.0,0.34,0.2
98,0.0,3.92,yeah,0.0,0.15635474,0.0,0.34,0.2
99,0.0,3.96,yeah,0.0,0.15635474,0.0,0.34,0.2
100,0.0,4.0,yeah,0.0,0.15635474,0.0,0.34,0.2
