index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,so,0.0,0.37581894,0.0,0.03,0.35
1,0.2,0.04,so,0.0,0.37581894,0.0,0.03,0.35
2,0.2,0.08,so,0.0,0.37581894,0.0,0.03,0.35
3,0.2,0.12,so,0.0,0.37581894,0.0,0.03,0.35
4,0.2,0.16,so,0.0,0.37581894,0.0,0.03,0.35
5,0.2,0.2,so,0.0,0.37581894,0.0,0.03,0.35
6,0.2,0.24,so,0.0,0.37581894,0.0,0.03,0.35
7,0.2,0.28,so,0.0,0.37581894,0.0,0.03,0.35
8,0.2,0.32,so,0.0,0.37581894,0.0,0.03,0.35
9,0.2,0.36,so,0.0,0.37581894,0.0,0.03,0.35
10,0.2,0.4,so,0.0,0.37581894,0.0,0.03,0.35
11,0.2,0.44,so,0.0,0.37581894,0.0,0.03,0.35
12,0.2,0.48,so,0.0,0.37581894,0.0,0.03,0.35
13,0.2,0.52,we,0.0,0.37581894,0.0,0.03,0.35
14,0.2,0.56,we,0.0,0.37581894,0.0,0.03,0.35
15,0.2,0.6,we,0.0,0.37581894,0.0,0.03,0.35
16,0.2,0.64,meet,0.0,0.37581894,0.0,0.03,0.35
17,0.2,0.68,meet,0.0,0.37581894,0.0,0.03,0.35
18,0.2,0.72,meet,0.0,0.37581894,0.0,0.03,0.35
19,0.2,0.76,meet,0.0,0.37581894,0.0,0.03,0.35
20,0.2,0.8,have,0.7,0.37581894,0.778805,0.03,0.35
21,0.2,0.84,have,0.7,0.37581894,0.778805,0.03,0.35
22,0.2,0.88,have,0.7,0.37581894,0.778805,0.03,0.35
23,0.2,0.92,have,0.7,0.37581894,0.778805,0.03,0.35
24,0.2,0.96,have,0.7,0.37581894,0.778805,0.03,0.35
25,0.2,1.0,have,0.7,0.37581894,0.778805,0.03,0.35
26,0.2,1.04,have,0.7,0.46485853,0.778805,0.03,0.35
27,0.2,1.08,have,0.7,0.46485853,0.778805,0.03,0.35
28,0.2,1.12,have,0.7,0.46485853,0.778805,0.03,0.35
29,0.2,1.16,have,0.7,0.46485853,0.778805,0.03,0.35
30,0.2,1.2,have,0.7,0.46485853,0.778805,0.03,0.35
31,0.2,1.24,have,0.7,0.46485853,0.778805,0.03,0.35
32,0.2,1.28,have,0.7,0.46485853,0.778805,0.03,0.35
33,0.2,1.32,have,0.7,0.46485853,0.778805,0.03,0.35
