index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.61568826,0.0,0.19,0.22
1,0.2,0.04,how,0.0,0.61568826,0.0,0.19,0.22
2,0.2,0.08,how,0.0,0.61568826,0.0,0.19,0.22
3,0.2,0.12,how,0.0,0.61568826,0.0,0.19,0.22
4,0.2,0.16,how,0.0,0.61568826,0.0,0.19,0.22
5,0.0,0.2,how,0.0,0.61568826,0.0,0.19,0.22
6,0.0,0.24,how,0.0,0.61568826,0.0,0.19,0.22
7,0.0,0.28,how,0.0,0.61568826,0.0,0.19,0.22
8,0.0,0.32,how,0.0,0.61568826,0.0,0.19,0.22
9,0.0,0.36,how,0.0,0.61568826,0.0,0.19,0.22
10,0.0,0.4,how,0.0,0.61568826,0.0,0.19,0.22
11,0.0,0.44,how,0.0,0.61568826,0.0,0.19,0.22
12,0.0,0.48,how,0.0,0.61568826,0.0,0.19,0.22
13,0.0,0.52,how,0.0,0.61568826,0.0,0.19,0.22
14,0.0,0.56,how,0.0,0.61568826,0.0,0.19,0.22
15,0.0,0.6,how,0.0,0.61568826,0.0,0.19,0.22
16,0.0,0.64,how,0.0,0.61568826,0.0,0.19,0.22
17,0.0,0.68,how,0.0,0.61568826,0.0,0.19,0.22
18,0.0,0.72,how,0.0,0.61568826,0.0,0.19,0.22
19,0.0,0.76,how,0.0,0.61568826,0.0,0.19,0.22
20,0.0,0.8,how,0.0,0.61568826,0.0,0.19,0.22
21,0.0,0.84,how,0.0,0.61568826,0.0,0.19,0.22
22,0.0,0.88,how,0.0,0.61568826,0.0,0.19,0.22
23,0.0,0.92,how,0.0,0.61568826,0.0,0.19,0.22
24,0.0,0.96,how,0.0,0.61568826,0.0,0.19,0.22
25,0.0,1.0,how,0.0,0.61568826,0.0,0.19,0.22
26,0.0,1.04,how,0.0,0.310949,0.0,0.19,0.22
27,0.0,1.08,how,0.0,0.310949,0.0,0.11,-0.04
28,0.0,1.12,was,0.0,0.310949,0.0,0.11,-0.04
29,0.0,1.16,was,0.0,0.310949,0.0,0.11,-0.04
30,0.0,1.2,was,0.0,0.310949,0.0,0.11,-0.04
31,0.0,1.24,was,0.0,0.310949,0.0,0.11,-0.04
32,0.0,1.28,was,0.0,0.310949,0.0,0.11,-0.04
33,0.0,1.32,your,0.0,0.310949,0.0,0.11,-0.04
34,0.0,1.36,your,0.0,0.310949,0.0,0.11,-0.04
35,0.0,1.4,weekend,0.0,0.310949,0.0,0.11,-0.04
36,0.0,1.44,weekend,0.0,0.310949,0.0,0.11,-0.04
37,0.0,1.48,weekend,0.0,0.310949,0.0,0.11,-0.04
38,0.0,1.52,weekend,0.0,0.310949,0.0,0.11,-0.04
39,0.0,1.56,weekend,0.0,0.310949,0.0,0.11,-0.04
40,0.0,1.6,weekend,0.0,0.310949,0.0,0.11,-0.04
41,0.0,1.64,weekend,0.0,0.310949,0.0,0.11,-0.04
42,0.0,1.68,weekend,0.0,0.310949,0.0,0.11,-0.04
43,0.0,1.72,weekend,0.0,0.310949,0.0,0.11,-0.04
44,0.0,1.76,weekend,0.0,0.310949,0.0,0.11,-0.04
45,0.0,1.8,weekend,0.0,0.310949,0.0,0.11,-0.04
46,0.0,1.84,weekend,0.0,0.310949,0.0,0.11,-0.04
47,0.0,1.88,weekend,0.0,0.310949,0.0,0.11,-0.04
48,0.0,1.92,i,0.7,0.310949,0.626093,0.11,-0.04
