index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how's,0.0,0.55179626,0.0,-0.05,0.14
1,0.2,0.04,how's,0.0,0.55179626,0.0,-0.05,0.14
2,0.2,0.08,how's,0.0,0.55179626,0.0,-0.05,0.14
3,0.2,0.12,how's,0.0,0.55179626,0.0,-0.05,0.14
4,0.2,0.16,how's,0.0,0.55179626,0.0,-0.05,0.14
5,0.2,0.2,how's,0.0,0.55179626,0.0,-0.05,0.14
6,0.2,0.24,how's,0.0,0.55179626,0.0,-0.05,0.14
7,0.0,0.28,how's,0.0,0.55179626,0.0,-0.05,0.14
8,0.0,0.32,how's,0.0,0.55179626,0.0,-0.05,0.14
9,0.0,0.36,how's,0.0,0.55179626,0.0,-0.05,0.14
10,0.0,0.4,your,0.0,0.55179626,0.0,-0.05,0.14
11,0.0,0.44,your,0.0,0.55179626,0.0,-0.05,0.14
12,0.0,0.48,your,0.0,0.55179626,0.0,-0.05,0.14
13,0.0,0.52,weekend,0.0,0.55179626,0.0,-0.05,0.14
14,0.0,0.56,weekend,0.0,0.55179626,0.0,-0.05,0.14
15,0.0,0.6,weekend,0.0,0.55179626,0.0,-0.05,0.14
16,0.0,0.64,weekend,0.0,0.55179626,0.0,-0.05,0.14
17,0.0,0.68,weekend,0.0,0.55179626,0.0,-0.05,0.14
18,0.0,0.72,been,0.0,0.55179626,0.0,-0.05,0.14
19,0.0,0.76,been,0.0,0.55179626,0.0,-0.05,0.14
20,0.0,0.8,everything.,0.0,0.55179626,0.0,-0.05,0.14
21,0.0,0.84,everything.,0.0,0.55179626,0.0,-0.05,0.14
22,0.0,0.88,everything.,0.0,0.55179626,0.0,-0.05,0.14
23,0.0,0.92,everything.,0.0,0.55179626,0.0,-0.05,0.14
24,0.0,0.96,everything.,0.0,0.55179626,0.0,-0.05,0.14
25,0.0,1.0,everything.,0.0,0.55179626,0.0,-0.05,0.14
26,0.0,1.04,everything.,0.0,0.6190416,0.0,-0.05,0.14
27,0.0,1.08,everything.,0.0,0.6190416,0.0,-0.05,0.14
28,0.0,1.12,everything.,0.0,0.6190416,0.0,-0.05,0.14
29,0.0,1.16,everything.,0.0,0.6190416,0.0,-0.05,0.14
30,0.0,1.2,everything.,0.0,0.6190416,0.0,-0.05,0.14
31,0.0,1.24,everything.,0.0,0.6190416,0.0,-0.05,0.14
32,0.0,1.28,everything.,0.0,0.6190416,0.0,-0.05,0.14
33,0.0,1.32,everything.,0.0,0.6190416,0.0,-0.05,0.14
34,0.0,1.36,everything.,0.0,0.6190416,0.0,-0.05,0.14
35,0.0,1.4,everything.,0.0,0.6190416,0.0,-0.05,0.14
36,0.0,1.44,everything.,0.0,0.6190416,0.0,-0.05,0.14
37,0.0,1.48,everything.,0.0,0.6190416,0.0,-0.05,0.14
38,0.0,1.52,everything.,0.0,0.6190416,0.0,-0.05,0.14
39,0.0,1.56,everything.,0.0,0.6190416,0.0,-0.05,0.14
40,0.0,1.6,everything.,0.0,0.6190416,0.0,-0.05,0.14
41,0.0,1.64,everything.,0.0,0.6190416,0.0,-0.05,0.14
42,0.0,1.68,everything.,0.0,0.6190416,0.0,-0.05,0.14
43,0.0,1.72,everything.,0.0,0.6190416,0.0,-0.05,0.14
44,0.0,1.76,everything.,0.0,0.6190416,0.0,-0.05,0.14
45,0.0,1.8,everything.,0.0,0.6190416,0.0,-0.05,0.14
46,0.0,1.84,everything.,0.0,0.6190416,0.0,-0.05,0.14
47,0.0,1.88,everything.,0.0,0.6190416,0.0,0.18,0.41
48,0.0,1.92,everything.,0.0,0.6190416,0.0,0.18,0.41
49,0.0,1.96,everything.,0.0,0.6190416,0.0,0.18,0.41
50,0.0,2.0,everything.,0.0,0.6190416,0.0,0.18,0.41
51,0.0,2.04,everything.,0.0,0.0021788478,0.0,0.18,0.41
52,0.0,2.08,everything.,0.0,0.0021788478,0.0,0.18,0.41
53,0.0,2.12,everything.,0.0,0.0021788478,0.0,0.18,0.41
54,0.0,2.16,everything.,0.0,0.0021788478,0.0,0.18,0.41
55,0.0,2.2,everything.,0.0,0.0021788478,0.0,0.18,0.41
56,0.0,2.24,everything.,0.0,0.0021788478,0.0,0.18,0.41
57,0.2,2.28,everything.,0.0,0.0021788478,0.0,0.18,0.41
58,0.2,2.32,everything.,0.0,0.0021788478,0.0,0.18,0.41
59,0.2,2.36,everything.,0.0,0.0021788478,0.0,0.18,0.41
60,0.2,2.4,everything.,0.0,0.0021788478,0.0,0.18,0.41
61,0.2,2.44,everything.,0.0,0.0021788478,0.0,0.18,0.41
62,0.2,2.48,everything.,0.0,0.0021788478,0.0,0.18,0.41
63,0.1,2.52,everything.,0.0,0.0021788478,0.0,0.18,0.41
64,0.0,2.56,everything.,0.0,0.0021788478,0.0,0.18,0.41
65,0.0,2.6,everything.,0.0,0.0021788478,0.0,0.18,0.41
66,0.0,2.64,everything.,0.0,0.0021788478,0.0,0.18,0.41
67,0.0,2.68,everything.,0.0,0.0021788478,0.0,0.18,0.41
68,0.0,2.72,everything.,0.0,0.0021788478,0.0,0.18,0.41
69,0.0,2.76,everything.,0.0,0.0021788478,0.0,0.18,0.41
70,0.0,2.8,everything.,0.0,0.0021788478,0.0,0.18,0.41
71,0.0,2.84,everything.,0.0,0.0021788478,0.0,0.18,0.41
72,0.0,2.88,everything.,0.0,0.0021788478,0.0,0.18,0.41
73,0.0,2.92,everything.,0.0,0.0021788478,0.0,0.18,0.41
74,0.0,2.96,everything.,0.0,0.0021788478,0.0,0.18,0.41
75,0.0,3.0,everything.,0.0,0.0021788478,0.0,0.18,0.41
76,0.0,3.04,everything.,0.0,0.44419932,0.0,0.18,0.41
77,0.0,3.08,everything.,0.0,0.44419932,0.0,0.18,0.41
78,0.0,3.12,everything.,0.0,0.44419932,0.0,0.18,0.41
79,0.0,3.16,everything.,0.0,0.44419932,0.0,0.18,0.41
80,0.0,3.2,everything.,0.0,0.44419932,0.0,0.18,0.41
81,0.0,3.24,everything.,0.0,0.44419932,0.0,0.18,0.41
82,0.0,3.28,everything.,0.0,0.44419932,0.0,0.18,0.41
83,0.2,3.32,everything.,0.0,0.44419932,0.0,0.18,0.41
84,0.2,3.36,everything.,0.0,0.44419932,0.0,0.18,0.41
85,0.0,3.4,everything.,0.0,0.44419932,0.0,0.18,0.41
86,0.0,3.44,everything.,0.0,0.44419932,0.0,0.18,0.41
87,0.0,3.48,everything.,0.0,0.44419932,0.0,0.18,0.41
88,0.0,3.52,everything.,0.0,0.44419932,0.0,0.18,0.41
89,0.0,3.56,everything.,0.0,0.44419932,0.0,0.18,0.41
90,0.0,3.6,everything.,0.0,0.44419932,0.0,0.18,0.41
91,0.0,3.64,everything.,0.0,0.44419932,0.0,0.18,0.41
92,0.0,3.68,everything.,0.0,0.44419932,0.0,0.18,0.41
93,0.0,3.72,everything.,0.0,0.44419932,0.0,0.18,0.41
94,0.0,3.76,everything.,0.0,0.44419932,0.0,0.18,0.41
95,0.0,3.8,everything.,0.0,0.44419932,0.0,0.18,0.41
96,0.0,3.84,everything.,0.0,0.44419932,0.0,0.0,0.09
97,0.0,3.88,everything.,0.0,0.44419932,0.0,0.0,0.09
98,0.0,3.92,everything.,0.0,0.44419932,0.0,0.0,0.09
99,0.0,3.96,everything.,0.0,0.44419932,0.0,0.0,0.09
100,0.0,4.0,everything.,0.0,0.44419932,0.0,0.0,0.09
101,0.0,4.04,everything.,0.0,0.5110929,0.0,0.0,0.09
102,0.0,4.08,everything.,0.0,0.5110929,0.0,0.0,0.09
103,0.0,4.12,everything.,0.0,0.5110929,0.0,0.0,0.09
104,0.0,4.16,everything.,0.0,0.5110929,0.0,0.0,0.09
105,0.0,4.2,everything.,0.0,0.5110929,0.0,0.0,0.09
106,0.0,4.24,everything.,0.0,0.5110929,0.0,0.0,0.09
107,0.0,4.28,everything.,0.0,0.5110929,0.0,0.0,0.09
108,0.0,4.32,everything.,0.0,0.5110929,0.0,0.0,0.09
109,0.0,4.36,everything.,0.0,0.5110929,0.0,0.0,0.09
110,0.0,4.4,everything.,0.0,0.5110929,0.0,0.0,0.09
111,0.0,4.44,everything.,0.0,0.5110929,0.0,0.0,0.09
112,0.0,4.48,everything.,0.0,0.5110929,0.0,0.0,0.09
113,0.0,4.52,everything.,0.0,0.5110929,0.0,0.0,0.09
114,0.0,4.56,everything.,0.0,0.5110929,0.0,0.0,0.09
115,0.0,4.6,everything.,0.0,0.5110929,0.0,0.0,0.09
116,0.0,4.64,everything.,0.0,0.5110929,0.0,0.0,0.09
117,0.0,4.68,everything.,0.0,0.5110929,0.0,0.0,0.09
118,0.0,4.72,everything.,0.0,0.5110929,0.0,0.0,0.09
119,0.0,4.76,everything.,0.0,0.5110929,0.0,0.0,0.09
120,0.0,4.8,everything.,0.0,0.5110929,0.0,0.0,0.09
121,0.0,4.84,everything.,0.0,0.5110929,0.0,0.0,0.09
122,0.0,4.88,everything.,0.0,0.5110929,0.0,0.0,0.09
123,0.0,4.92,everything.,0.0,0.5110929,0.0,0.0,0.09
124,0.0,4.96,everything.,0.0,0.5110929,0.0,0.0,0.09
125,0.0,5.0,everything.,0.0,0.5110929,0.0,0.0,0.09
126,0.0,5.04,everything.,0.0,0.67525566,0.0,0.0,0.09
127,0.0,5.08,everything.,0.0,0.67525566,0.0,0.0,0.09
128,0.0,5.12,everything.,0.0,0.67525566,0.0,0.0,0.09
129,0.0,5.16,everything.,0.0,0.67525566,0.0,0.0,0.09
130,0.0,5.2,everything.,0.0,0.67525566,0.0,0.0,0.09
131,0.0,5.24,everything.,0.0,0.67525566,0.0,0.0,0.09
132,0.0,5.28,everything.,0.0,0.67525566,0.0,0.0,0.09
133,0.0,5.32,everything.,0.0,0.67525566,0.0,0.0,0.09
134,0.0,5.36,everything.,0.0,0.67525566,0.0,0.0,0.09
135,0.0,5.4,everything.,0.0,0.67525566,0.0,0.0,0.09
136,0.0,5.44,everything.,0.0,0.67525566,0.0,0.0,0.09
137,0.0,5.48,everything.,0.0,0.67525566,0.0,0.0,0.09
138,0.0,5.52,everything.,0.0,0.67525566,0.0,0.0,0.09
139,0.0,5.56,everything.,0.0,0.67525566,0.0,0.0,0.09
140,0.0,5.6,everything.,0.0,0.67525566,0.0,0.0,0.09
141,0.0,5.64,everything.,0.0,0.67525566,0.0,0.0,0.09
142,0.0,5.68,everything.,0.0,0.67525566,0.0,0.0,0.09
143,0.0,5.72,everything.,0.0,0.67525566,0.0,0.0,0.09
144,0.0,5.76,everything.,0.0,0.67525566,0.0,0.0,0.09
145,0.0,5.8,everything.,0.0,0.67525566,0.0,0.0,0.09
146,0.0,5.84,everything.,0.0,0.67525566,0.0,0.0,0.09
147,0.0,5.88,everything.,0.0,0.67525566,0.0,0.0,0.09
148,0.0,5.92,everything.,0.0,0.67525566,0.0,0.0,0.09
149,0.0,5.96,everything.,0.0,0.67525566,0.0,0.0,0.09
150,0.0,6.0,everything.,0.0,0.67525566,0.0,0.0,0.09
151,0.0,6.04,everything.,0.0,0.6539543000000001,0.0,0.0,0.09
152,0.0,6.08,everything.,0.0,0.6539543000000001,0.0,0.0,0.09
