index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,this,0.478125,0.50471586,0.0,0.09,0.42
1,0.3,0.04,this,0.478125,0.50471586,0.0,0.09,0.42
2,0.5,0.08,this,0.478125,0.50471586,0.0,0.09,0.42
3,0.6,0.12,this,0.478125,0.50471586,0.0,0.09,0.42
4,0.6,0.16,this,0.478125,0.50471586,0.0,0.09,0.42
5,0.6,0.2,this,0.478125,0.50471586,0.0,0.09,0.42
6,0.6,0.24,this,0.478125,0.50471586,0.0,0.09,0.42
7,0.1,0.28,this,0.478125,0.50471586,0.0,0.09,0.42
8,0.0,0.32,this,0.478125,0.50471586,0.0,0.09,0.42
9,0.0,0.36,this,0.478125,0.50471586,0.0,0.09,0.42
10,0.0,0.4,this,0.478125,0.50471586,0.0,0.09,0.42
11,0.0,0.44,this,0.478125,0.50471586,0.0,0.09,0.42
12,0.0,0.48,this,0.478125,0.50471586,0.0,0.09,0.42
13,0.0,0.52,this,0.478125,0.50471586,0.0,0.09,0.42
14,0.0,0.56,this,0.478125,0.50471586,0.0,0.09,0.42
15,0.0,0.6,this,0.478125,0.50471586,0.0,0.09,0.42
16,0.0,0.64,this,0.478125,0.50471586,0.0,0.09,0.42
17,0.0,0.68,this,0.478125,0.50471586,0.0,0.09,0.42
18,0.0,0.72,this,0.478125,0.50471586,0.0,0.09,0.42
19,0.0,0.76,this,0.478125,0.50471586,0.0,0.09,0.42
20,0.0,0.8,this,0.478125,0.50471586,0.0,0.09,0.42
21,0.0,0.84,this,0.478125,0.50471586,0.0,0.09,0.42
22,0.0,0.88,this,0.478125,0.50471586,0.0,0.09,0.42
23,0.0,0.92,this,0.478125,0.50471586,0.0,0.09,0.42
24,0.0,0.96,this,0.478125,0.50471586,0.0,0.09,0.42
25,0.0,1.0,this,0.478125,0.50471586,0.0,0.09,0.42
26,0.0,1.04,this,0.478125,-0.061559804,0.0,0.09,0.42
27,0.0,1.08,this,0.478125,-0.061559804,0.0,0.09,0.42
28,0.0,1.12,this,0.478125,-0.061559804,0.0,0.09,0.42
29,0.0,1.16,this,0.478125,-0.061559804,0.0,0.09,0.42
30,0.0,1.2,this,0.478125,-0.061559804,0.0,0.09,0.42
31,0.0,1.24,this,0.478125,-0.061559804,0.0,0.09,0.42
32,0.0,1.28,this,0.478125,-0.061559804,0.0,0.09,0.42
