index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.13884804,0.0,0.07,0.46
1,-0.2,0.04,how,0.0,0.13884804,0.0,0.07,0.46
2,-0.2,0.08,how,0.0,0.13884804,0.0,0.07,0.46
3,-0.2,0.12,how,0.0,0.13884804,0.0,0.07,0.46
4,-0.3,0.16,how,0.0,0.13884804,0.0,0.07,0.46
5,-0.3,0.2,how,0.0,0.13884804,0.0,0.07,0.46
6,-0.3,0.24,how,0.0,0.13884804,0.0,0.07,0.46
7,-0.3,0.28,how,0.0,0.13884804,0.0,0.07,0.46
8,-0.3,0.32,how,0.0,0.13884804,0.0,0.07,0.46
9,-0.3,0.36,how,0.0,0.13884804,0.0,0.07,0.46
10,-0.3,0.4,how,0.0,0.13884804,0.0,0.07,0.46
11,-0.3,0.44,how,0.0,0.13884804,0.0,0.07,0.46
12,-0.3,0.48,how,0.0,0.13884804,0.0,0.07,0.46
13,-0.3,0.52,how,0.0,0.13884804,0.0,0.07,0.46
14,-0.3,0.56,how,0.0,0.13884804,0.0,0.07,0.46
15,-0.3,0.6,how,0.0,0.13884804,0.0,0.07,0.46
16,-0.2,0.64,how,0.0,0.13884804,0.0,0.07,0.46
17,-0.2,0.68,how,0.0,0.13884804,0.0,0.07,0.46
18,-0.2,0.72,how,0.0,0.13884804,0.0,0.07,0.46
19,-0.2,0.76,how,0.0,0.13884804,0.0,0.07,0.46
20,-0.2,0.8,how,0.0,0.13884804,0.0,0.07,0.46
21,-0.2,0.84,how,0.0,0.13884804,0.0,0.07,0.46
22,-0.2,0.88,how,0.0,0.13884804,0.0,0.07,0.46
23,-0.2,0.92,how,0.0,0.13884804,0.0,0.07,0.46
24,-0.2,0.96,how,0.0,0.13884804,0.0,0.07,0.46
25,-0.2,1.0,how,0.0,0.13884804,0.0,0.07,0.46
26,-0.2,1.04,how,0.0,0.07638322,0.0,0.07,0.46
27,-0.2,1.08,how,0.0,0.07638322,0.0,0.07,0.46
28,-0.2,1.12,how,0.0,0.07638322,0.0,0.16,0.15
29,-0.2,1.16,how,0.0,0.07638322,0.0,0.16,0.15
30,-0.2,1.2,how,0.0,0.07638322,0.0,0.16,0.15
31,-0.2,1.24,how,0.0,0.07638322,0.0,0.16,0.15
32,-0.2,1.28,how,0.0,0.07638322,0.0,0.16,0.15
