index,valence,seconds,words,polarity,image_valence,emo_watson,opensmile_valence,opensmile_arousal
0,0.0,0.0,how,0.0,0.067154706,0.0,0.21,0.14
1,0.2,0.04,how,0.0,0.067154706,0.0,0.21,0.14
2,0.2,0.08,how,0.0,0.067154706,0.0,0.21,0.14
3,0.2,0.12,how,0.0,0.067154706,0.0,0.21,0.14
4,0.3,0.16,how,0.0,0.067154706,0.0,0.21,0.14
5,0.3,0.2,how,0.0,0.067154706,0.0,0.21,0.14
6,0.3,0.24,how,0.0,0.067154706,0.0,0.21,0.14
7,0.3,0.28,how,0.0,0.067154706,0.0,0.21,0.14
8,0.3,0.32,how,0.0,0.067154706,0.0,0.21,0.14
9,0.3,0.36,how,0.0,0.067154706,0.0,0.21,0.14
10,0.3,0.4,how,0.0,0.067154706,0.0,0.21,0.14
11,0.3,0.44,how,0.0,0.067154706,0.0,0.21,0.14
12,0.3,0.48,how,0.0,0.067154706,0.0,0.21,0.14
13,0.3,0.52,how,0.0,0.067154706,0.0,0.21,0.14
14,0.3,0.56,how,0.0,0.067154706,0.0,0.21,0.14
15,0.3,0.6,how,0.0,0.067154706,0.0,0.21,0.14
16,0.3,0.64,was,0.0,0.067154706,0.0,0.21,0.14
17,0.3,0.68,was,0.0,0.067154706,0.0,0.21,0.14
18,0.3,0.72,was,0.0,0.067154706,0.0,0.21,0.14
19,0.3,0.76,was,0.0,0.067154706,0.0,0.21,0.14
20,0.4,0.8,was,0.0,0.067154706,0.0,0.21,0.14
21,0.4,0.84,was,0.0,0.067154706,0.0,0.21,0.14
22,0.4,0.88,was,0.0,0.067154706,0.0,0.21,0.14
23,0.4,0.92,your,0.0,0.067154706,0.0,0.21,0.14
24,0.4,0.96,your,0.0,0.067154706,0.0,0.21,0.14
25,0.4,1.0,weekend,0.0,0.067154706,0.0,0.21,0.14
26,0.4,1.04,weekend,0.0,0.41012436,0.0,0.21,0.14
27,0.5,1.08,weekend,0.0,0.41012436,0.0,0.21,0.14
28,0.6,1.12,weekend,0.0,0.41012436,0.0,0.21,0.14
29,0.6,1.16,weekend,0.0,0.41012436,0.0,0.21,0.14
30,0.6,1.2,weekend,0.0,0.41012436,0.0,0.21,0.14
31,0.6,1.24,weekend,0.0,0.41012436,0.0,0.21,0.14
32,0.6,1.28,weekend,0.0,0.41012436,0.0,0.21,0.14
33,0.6,1.32,weekend,0.0,0.41012436,0.0,0.21,0.14
34,0.6,1.36,weekend,0.0,0.41012436,0.0,0.21,0.14
35,0.6,1.4,i,0.0,0.41012436,0.0,0.21,0.14
36,0.6,1.44,i,0.0,0.41012436,0.0,0.21,0.14
37,0.6,1.48,i,0.0,0.41012436,0.0,0.21,0.14
38,0.6,1.52,i,0.0,0.41012436,0.0,0.21,0.14
39,0.6,1.56,i,0.0,0.41012436,0.0,0.21,0.14
40,0.6,1.6,i,0.0,0.41012436,0.0,0.21,0.14
41,0.5,1.64,i,0.0,0.41012436,0.0,0.21,0.14
42,0.5,1.68,i,0.0,0.41012436,0.0,0.21,0.14
43,0.5,1.72,i,0.0,0.41012436,0.0,0.21,0.14
44,0.5,1.76,i,0.0,0.41012436,0.0,0.21,0.14
45,0.5,1.8,i,0.0,0.41012436,0.0,0.21,0.14
46,0.5,1.84,i,0.0,0.41012436,0.0,0.21,0.14
47,0.5,1.88,i,0.0,0.41012436,0.0,0.21,0.14
48,0.5,1.92,i,0.0,0.41012436,0.0,0.21,0.14
49,0.5,1.96,i,0.0,0.41012436,0.0,0.21,0.14
50,0.5,2.0,i,0.0,0.41012436,0.0,0.21,0.14
51,0.5,2.04,i,0.0,-0.015197322,0.0,0.21,0.14
52,0.5,2.08,i,0.0,-0.015197322,0.0,0.21,0.14
53,0.5,2.12,i,0.0,-0.015197322,0.0,0.21,0.14
54,0.5,2.16,i,0.0,-0.015197322,0.0,0.21,0.14
55,0.5,2.2,i,0.0,-0.015197322,0.0,0.21,0.14
56,0.5,2.24,i,0.0,-0.015197322,0.0,0.21,0.14
57,0.5,2.28,i,0.0,-0.015197322,0.0,0.21,0.14
58,0.5,2.32,i,0.0,-0.015197322,0.0,0.21,0.14
59,0.5,2.36,i,0.0,-0.015197322,0.0,0.21,0.14
60,0.5,2.4,i,0.0,-0.015197322,0.0,0.21,0.14
61,0.5,2.44,i,0.0,-0.015197322,0.0,0.21,0.14
62,0.5,2.48,i,0.0,-0.015197322,0.0,0.21,0.14
63,0.5,2.52,i,0.0,-0.015197322,0.0,0.21,0.14
64,0.5,2.56,i,0.0,-0.015197322,0.0,0.21,0.14
65,0.5,2.6,i,0.0,-0.015197322,0.0,0.21,0.14
66,0.5,2.64,i,0.0,-0.015197322,0.0,0.21,0.14
67,0.6,2.68,i,0.0,-0.015197322,0.0,0.21,0.14
68,0.7,2.72,i,0.0,-0.015197322,0.0,0.21,0.14
69,0.7,2.76,i,0.0,-0.015197322,0.0,0.21,0.14
70,0.7,2.8,i,0.0,-0.015197322,0.0,0.21,0.14
71,0.7,2.84,i,0.0,-0.015197322,0.0,0.21,0.14
72,0.7,2.88,i,0.0,-0.015197322,0.0,0.21,0.14
73,0.7,2.92,i,0.0,-0.015197322,0.0,0.21,0.14
74,0.7,2.96,i,0.0,-0.015197322,0.0,0.21,0.14
75,0.7,3.0,i,0.0,-0.015197322,0.0,0.21,0.14
76,0.7,3.04,i,0.0,0.13864782,0.0,0.21,0.14
77,0.7,3.08,i,0.0,0.13864782,0.0,0.21,0.14
78,0.7,3.12,i,0.0,0.13864782,0.0,0.21,0.14
79,0.7,3.16,i,0.0,0.13864782,0.0,0.21,0.14
80,0.6,3.2,i,0.0,0.13864782,0.0,0.21,0.14
81,0.6,3.24,i,0.0,0.13864782,0.0,0.21,0.14
82,0.6,3.28,i,0.0,0.13864782,0.0,0.21,0.14
83,0.6,3.32,i,0.0,0.13864782,0.0,0.21,0.14
84,0.6,3.36,i,0.0,0.13864782,0.0,0.21,0.14
85,0.6,3.4,i,0.0,0.13864782,0.0,0.21,0.14
86,0.6,3.44,i,0.0,0.13864782,0.0,0.21,0.14
87,0.6,3.48,i,0.0,0.13864782,0.0,0.21,0.14
88,0.6,3.52,i,0.0,0.13864782,0.0,0.21,0.14
89,0.6,3.56,i,0.0,0.13864782,0.0,0.21,0.14
90,0.6,3.6,i,0.0,0.13864782,0.0,0.21,0.14
91,0.6,3.64,i,0.0,0.13864782,0.0,0.21,0.14
92,0.6,3.68,i,0.0,0.13864782,0.0,0.21,0.14
93,0.6,3.72,i,0.0,0.13864782,0.0,0.21,0.14
94,0.6,3.76,i,0.0,0.13864782,0.0,0.21,0.14
95,0.6,3.8,i,0.0,0.13864782,0.0,0.21,0.14
96,0.6,3.84,i,0.0,0.13864782,0.0,0.21,0.14
97,0.6,3.88,i,0.0,0.13864782,0.0,0.21,0.14
98,0.6,3.92,i,0.0,0.13864782,0.0,0.21,0.14
99,0.6,3.96,i,0.0,0.13864782,0.0,0.21,0.14
100,0.6,4.0,i,0.0,0.13864782,0.0,0.21,0.14
101,0.6,4.04,i,0.0,-0.20791236,0.0,0.21,0.14
102,0.6,4.08,i,0.0,-0.20791236,0.0,0.06,-0.03
103,0.6,4.12,i,0.0,-0.20791236,0.0,0.06,-0.03
104,0.6,4.16,i,0.0,-0.20791236,0.0,0.06,-0.03
105,0.6,4.2,i,0.0,-0.20791236,0.0,0.06,-0.03
106,0.6,4.24,i,0.0,-0.20791236,0.0,0.06,-0.03
107,0.6,4.28,i,0.0,-0.20791236,0.0,0.06,-0.03
108,0.6,4.32,i,0.0,-0.20791236,0.0,0.06,-0.03
109,0.6,4.36,i,0.0,-0.20791236,0.0,0.06,-0.03
110,0.6,4.4,i,0.0,-0.20791236,0.0,0.06,-0.03
111,0.6,4.44,i,0.0,-0.20791236,0.0,0.06,-0.03
112,0.6,4.48,i,0.0,-0.20791236,0.0,0.06,-0.03
113,0.6,4.52,went,0.0,-0.20791236,0.0,0.06,-0.03
114,0.6,4.56,went,0.0,-0.20791236,0.0,0.06,-0.03
115,0.6,4.6,went,0.0,-0.20791236,0.0,0.06,-0.03
116,0.6,4.64,went,0.0,-0.20791236,0.0,0.06,-0.03
117,0.6,4.68,went,0.0,-0.20791236,0.0,0.06,-0.03
118,0.6,4.72,went,0.0,-0.20791236,0.0,0.06,-0.03
119,0.6,4.76,went,0.0,-0.20791236,0.0,0.06,-0.03
120,0.6,4.8,went,0.0,-0.20791236,0.0,0.06,-0.03
121,0.6,4.84,went,0.0,-0.20791236,0.0,0.06,-0.03
122,0.6,4.88,went,0.0,-0.20791236,0.0,0.06,-0.03
123,0.6,4.92,to,0.0,-0.20791236,0.0,0.06,-0.03
124,0.6,4.96,to,0.0,-0.20791236,0.0,0.06,-0.03
125,0.6,5.0,norway,0.0,-0.20791236,0.0,0.06,-0.03
126,0.6,5.04,norway,0.0,0.11008841,0.0,0.06,-0.03
127,0.6,5.08,norway,0.0,0.11008841,0.0,0.06,-0.03
128,0.6,5.12,norway,0.0,0.11008841,0.0,0.06,-0.03
129,0.6,5.16,norway,0.0,0.11008841,0.0,0.06,-0.03
130,0.6,5.2,norway,0.0,0.11008841,0.0,0.06,-0.03
131,0.6,5.24,norway,0.0,0.11008841,0.0,0.06,-0.03
132,0.6,5.28,norway,0.0,0.11008841,0.0,0.06,-0.03
133,0.6,5.32,norway,0.0,0.11008841,0.0,0.06,-0.03
134,0.6,5.36,norway,0.0,0.11008841,0.0,0.06,-0.03
135,0.6,5.4,norway,0.0,0.11008841,0.0,0.06,-0.03
136,0.6,5.44,norway,0.0,0.11008841,0.0,0.06,-0.03
