0.56712157,-0.916667,-0.07,0.1,0.0,1,0.2
0.6392755999999999,0.0,-0.07,0.1,0.2857142857142857,1,0.2
0.6392755999999999,0.0,-0.07,0.1,0.2857142857142857,1,0.0
0.6588076,0.0,-0.07,0.1,0.2857142857142857,1,0.1
0.6588076,0.517112,-0.07,0.1,0.55,1,0.0
0.45496172,0.517112,-0.07,0.1,0.55,1,0.0
0.43482748,0.517112,0.15,0.23,0.55,1,0.0
0.14237109,0.517112,0.15,0.23,0.55,1,0.0
0.25085407,0.517112,0.15,0.23,0.55,1,0.0
-0.21251875,0.517112,0.15,0.23,0.55,1,0.0
-0.21251875,0.517112,0.09,0.02,0.55,1,0.0
0.25659560000000003,0.517112,0.09,0.02,0.55,1,0.0
-0.09075269,0.517112,0.09,0.02,0.55,1,0.0
0.17994125,0.517112,0.09,0.02,0.55,1,0.0
-0.26842165,0.517112,0.09,0.02,0.55,1,0.0
0.050292164,0.517112,0.09,0.02,0.55,1,0.1
0.54371816,0.517112,0.09,0.02,0.55,1,0.2
0.17141598,0.517112,0.09,0.02,0.55,1,0.2
0.20794496,0.517112,0.15,0.06,0.55,1,0.1
0.07158832,0.517112,0.15,0.06,0.55,1,0.1
0.2352564,0.517112,0.15,0.06,0.55,1,0.1
-0.037754036,0.517112,0.15,0.06,0.55,1,0.1
-0.06501599,0.517112,0.27,0.29,0.55,1,0.1
0.048409224,0.517112,0.27,0.29,0.55,1,0.1
-0.06356107400000001,0.517112,0.27,0.29,0.55,1,0.0
-0.06356107400000001,0.517112,-0.08,-0.13,0.55,1,0.0
0.48093313,0.517112,-0.08,-0.13,0.55,1,0.0
0.5999776,0.517112,-0.08,-0.13,0.55,1,0.0
0.5999776,0.0,-0.08,-0.13,0.22,1,0.0
0.4452414000000001,0.0,-0.08,-0.13,0.22,1,0.0
0.15826500000000002,0.0,-0.08,-0.13,0.22,1,0.0
0.40941322,0.0,-0.08,-0.13,0.22,1,0.0
0.07907308,0.0,-0.08,-0.13,0.22,1,0.0
0.30272546,0.0,-0.08,-0.13,0.22,1,0.0
0.30272546,0.0,-0.08,-0.13,0.22,1,0.0
0.53149873,0.0,-0.08,-0.13,0.22,1,0.0
0.64731014,0.0,-0.08,-0.13,0.22,1,0.0
0.66859794,0.0,-0.08,-0.13,0.22,1,0.0
0.66859794,0.0,-0.11,0.2,0.22,1,0.0
0.6852522,0.0,0.08,-0.16,0.22,1,0.0
0.6173086,0.0,0.23,0.25,0.22,1,0.3
0.6173086,0.0,0.26,0.61,0.22,1,0.3
0.39661774,0.0,0.26,0.61,0.22,1,0.0
0.10690181,0.0,0.26,0.61,0.22,1,0.4
0.35014635,0.0,0.26,0.61,0.22,1,0.2
-0.0053777024,0.0,0.26,0.61,0.22,1,0.2
0.4868258,0.0,0.26,0.61,0.22,1,0.2
0.5566428000000001,0.0,0.28,0.34,0.22,1,0.2
0.6742134,0.0,0.28,0.34,0.22,1,0.2
0.69600683,0.0,0.28,0.34,0.22,1,0.3
0.7572819000000001,0.0,0.28,0.34,0.22,1,0.6
0.4695501,0.0,0.28,0.34,0.22,1,0.3
0.70369375,0.0,0.28,0.34,0.22,1,0.2
0.6953679,0.0,0.34,0.2,0.22,1,0.3
0.6953679,0.0,0.34,0.2,0.22,1,0.3
0.5735709,0.0,0.34,0.2,0.22,1,0.3
0.5735709,0.0,0.34,0.2,0.22,1,0.0
0.47197974,0.0,0.34,0.2,0.22,1,0.0
0.47197974,0.0,0.27,0.47,0.22,1,0.0
0.3314744,0.0,0.27,0.47,0.22,1,0.0
0.31801477,0.0,0.27,0.47,0.16,1,0.1
0.31801477,0.0,0.26,0.37,0.16,1,0.3
0.58987886,0.0,0.26,0.37,0.16,1,0.7
0.44337523,0.0,0.26,0.37,0.16,1,0.6
0.26721007,0.0,0.26,0.37,0.16,1,0.6
0.30795982,0.5469069999999999,0.26,0.37,0.29125,1,0.6
0.63081354,0.5469069999999999,0.26,0.37,0.29125,1,1.0
0.67602944,0.5469069999999999,0.26,0.37,0.29125,1,1.0
0.29741403,0.5469069999999999,0.26,0.37,0.29125,1,1.0
0.29741403,0.5469069999999999,0.26,0.37,0.29125,1,1.0
0.29741403,0.5469069999999999,0.06,0.19,0.29125,1,1.0
0.70765686,0.5469069999999999,0.06,0.19,0.29125,1,1.0
0.6100868,0.714802,0.06,0.19,0.29125,1,1.0
0.55950844,0.714802,0.27,0.39,0.29125,1,1.0
0.10271256,0.714802,0.27,0.39,0.29125,1,1.0
