0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.14,0.52,0.0,1
0.67249835,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,1
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.06,0.06,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6685799,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.6336363,0.0,0.1,0.12,0.0,0
0.5996725,0.0,0.1,0.12,0.0,0
0.5996725,0.0,0.1,0.12,0.0,0
0.5996725,0.0,0.1,0.12,0.0,0
0.5996725,0.0,0.1,0.12,0.0,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.5996725,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.6532757,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.58315456,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.5775716,0.0,0.1,0.12,0.05000000000000002,0
0.57687914,0.0,0.1,0.12,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.57687914,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
0.58187455,0.0,0.2,0.18,0.05000000000000002,0
