0.44881874,-0.916667,-0.15,-0.15,0.0,1,0.3
0.44881874,0.0,-0.15,-0.15,0.0,1,0.3
0.5533992,0.0,-0.15,-0.15,0.0,1,0.3
0.42386785,0.0,-0.15,-0.15,0.0,1,0.3
0.27344596,0.0,-0.15,-0.15,0.0,1,0.3
0.45189226,0.0,-0.15,-0.15,0.0,1,0.3
0.45189226,0.0,-0.24,-0.25,0.0,1,0.3
0.347419,0.0,-0.24,-0.25,0.0,1,0.3
-0.0004570596,0.0,-0.24,-0.25,0.0,1,0.3
-0.0004570596,0.0,-0.12,0.2,0.0,1,0.3
-0.014241673,0.0,-0.09,-0.16,0.0,1,0.4
-0.011721119,0.0,-0.15,0.23,0.0,1,0.6
-0.09360297,0.0,-0.15,0.23,0.0,1,0.5
-0.09360297,0.0,-0.03,0.08,0.0,1,0.5
0.07130701,0.0,-0.03,0.08,0.0,1,0.5
0.5626916000000001,0.0,-0.03,0.08,0.0,1,0.5
0.5626916000000001,0.7390369999999999,-0.03,0.08,0.31666666666666665,1,0.5
0.61289066,0.7390369999999999,-0.03,0.08,0.31666666666666665,1,0.5
0.49470484,0.7390369999999999,-0.03,0.08,0.31666666666666665,1,0.3
0.36345905,0.7390369999999999,-0.03,0.08,0.31666666666666665,1,0.2
-0.037391655,0.7390369999999999,-0.03,0.08,0.31666666666666665,1,0.2
-0.037391655,0.7390369999999999,0.04,0.02,0.31666666666666665,1,0.2
0.13425520000000002,0.7390369999999999,0.04,0.02,0.31666666666666665,1,0.2
-0.070062965,0.7390369999999999,0.04,0.02,0.31666666666666665,1,0.0
0.09010476,0.7390369999999999,0.04,0.02,0.31666666666666665,1,0.0
0.09010476,0.7390369999999999,0.11,0.07,0.31666666666666665,1,0.0
0.077498585,0.7390369999999999,0.17,0.16,0.31666666666666665,1,0.0
0.17854987,0.7390369999999999,0.17,0.16,0.31666666666666665,1,0.0
-0.03084264,0.7390369999999999,0.17,0.16,0.31666666666666665,1,0.0
-0.1416496,0.7390369999999999,0.17,0.16,0.31666666666666665,1,0.0
0.1477041,0.7390369999999999,0.17,0.16,0.31666666666666665,1,0.0
0.1477041,0.7390369999999999,0.09,0.28,0.31666666666666665,1,0.1
0.33340317,0.7390369999999999,0.09,0.28,0.31666666666666665,1,0.1
0.09913553,0.7390369999999999,0.09,0.28,0.31666666666666665,1,0.2
0.09913553,0.0,0.09,0.28,0.0,1,0.3
-0.0053803697,0.0,0.09,0.28,0.0,1,0.0
0.14718798,0.0,0.09,0.28,0.0,1,0.4
0.48772475,0.0,0.09,0.28,0.0,1,0.4
0.36525005,0.0,0.09,0.28,0.0,1,0.4
0.32374382,0.0,0.09,0.28,0.0,1,0.5
0.6606145999999999,0.0,0.09,0.28,0.0,1,0.5
0.6434194999999999,0.0,-0.07,0.07,0.0,1,0.6
0.6434194999999999,0.0,-0.07,0.07,0.0,1,0.0
0.6027344,-0.895349,-0.07,0.07,-0.3333333333333333,1,0.7
0.6027344,-0.916667,-0.07,0.07,-0.5,1,0.7
0.6027344,0.589535,-0.07,0.07,0.25,1,0.7
0.5722887,0.515573,-0.07,0.07,0.5333333333333333,1,0.7
0.42782822,0.515573,-0.07,0.07,0.5333333333333333,1,0.0
0.046716496,0.515573,-0.07,0.07,0.5333333333333333,1,-0.4
0.20441523,0.515573,-0.07,0.07,0.5333333333333333,1,-0.2
0.20441523,0.515573,0.01,0.08,0.5333333333333333,1,-0.3
0.23436826,0.0,0.01,0.08,0.14604761904761904,1,-0.3
-0.1420815,0.0,0.01,0.08,0.14604761904761904,1,-0.3
-0.1420815,0.0,0.12,0.14,0.14604761904761904,1,0.0
0.022196181,0.0,0.12,0.14,0.14604761904761904,1,-0.3
-0.1337149,0.0,0.12,0.14,0.14604761904761904,1,-0.4
-0.01194936,0.0,0.12,0.14,0.14604761904761904,1,-0.4
-0.01194936,0.0,-0.07,0.33,0.14604761904761904,1,-0.4
-0.13481349,0.0,-0.07,0.33,0.14604761904761904,1,-0.5
-0.2583861,0.0,-0.07,0.33,0.14604761904761904,1,-0.7
-0.15602918,0.0,-0.07,0.33,0.14604761904761904,1,0.0
-0.089245036,0.0,0.15,0.4,0.14604761904761904,1,0.0
0.6142597,0.0,0.15,0.4,0.14604761904761904,1,0.0
0.57205063,0.0,0.15,0.4,0.14604761904761904,1,0.5
0.6282736999999999,0.0,0.15,0.4,0.14604761904761904,1,0.4
0.6282736999999999,0.0,0.07,0.29,0.14604761904761904,1,0.3
0.6282736999999999,0.8785649999999999,0.07,0.29,0.7,1,0.3
0.41336393,0.8785649999999999,0.07,0.29,0.7,1,0.4
0.5231201,0.8785649999999999,0.07,0.29,0.7,1,0.4
0.35173056,0.8785649999999999,0.07,0.29,0.7,1,0.3
0.35173056,0.729829,0.07,0.29,0.6,1,0.3
-0.16282158,0.729829,0.07,0.29,0.6,1,0.3
-0.29560986,0.729829,0.07,0.29,0.6,1,0.3
-0.13185560000000002,0.729829,0.07,0.29,0.6,1,0.3
-0.13185560000000002,-0.519296,0.07,0.29,-0.20104166666666667,1,0.3
0.08846012,-0.519296,0.07,0.29,-0.20104166666666667,1,0.3
0.08846012,-0.519296,0.07,0.29,-0.20104166666666667,1,0.3
0.65986997,-0.519296,0.07,0.29,-0.20104166666666667,1,0.3
0.6396664000000001,-0.519296,0.12,0.03,-0.20104166666666667,1,0.3
0.59900653,-0.519296,0.12,0.03,-0.20104166666666667,1,0.3
-0.04686623,-0.519296,0.12,0.03,-0.20104166666666667,1,0.3
-0.04686623,-0.519296,0.04,0.19,-0.20104166666666667,1,0.0
0.14618455,-0.519296,0.04,0.19,-0.20104166666666667,1,0.0
-0.21802229,-0.519296,0.04,0.19,-0.20104166666666667,1,0.0
-0.21802229,-0.519296,0.05,0.19,-0.20104166666666667,1,0.0
-0.038564496,-0.519296,0.05,0.19,-0.20104166666666667,1,0.0
0.5902839,-0.519296,0.05,0.19,-0.20104166666666667,1,0.0
0.4419582,-0.519296,0.05,0.19,-0.20104166666666667,1,0.0
0.5234965,-0.519296,0.05,0.19,-0.20104166666666667,1,0.0
0.54228187,-0.519296,0.05,0.19,-0.20104166666666667,1,0.2
0.54228187,-0.519296,0.14,0.26,-0.20104166666666667,1,0.2
0.35991186,-0.519296,0.14,0.26,-0.20104166666666667,1,0.2
0.35991186,-0.519296,0.14,0.26,-0.20104166666666667,1,0.0
0.5195224,-0.519296,0.14,0.26,-0.20104166666666667,1,0.0
0.18721382,-0.519296,0.14,0.26,-0.20104166666666667,1,0.0
0.18721382,-0.519296,0.14,0.26,-0.20104166666666667,1,0.0
0.4534667000000001,-0.519296,0.14,0.26,-0.20104166666666667,1,0.0
0.21059768,-0.519296,0.14,0.26,-0.20104166666666667,1,-0.3
0.22480293,-0.519296,0.09,0.07,-0.20104166666666667,1,-0.2
0.22480293,0.0,0.09,0.07,-0.5,1,-0.2
0.37540424,0.0,0.09,0.07,-0.5,1,-0.2
0.4801163,0.0,0.09,0.07,-0.5,1,-0.2
0.62148595,0.0,0.09,0.07,-0.5,1,-0.2
0.46078095,0.0,0.09,0.07,-0.5,1,0.0
0.39975148,0.0,0.09,0.07,0.3125,1,0.0
-0.123015404,0.0,0.09,0.07,0.3125,1,-0.2
0.5365934,0.0,0.09,0.07,0.3125,1,0.0
0.5546002,0.0,0.06,0.21,0.3125,1,-0.1
0.56315947,0.0,-0.28,-0.32,0.3125,1,-0.1
0.29445857,0.0,-0.28,-0.32,0.3125,1,-0.1
-0.018226124,0.0,-0.28,-0.32,0.3125,1,-0.3
-0.17063123,0.0,-0.28,-0.32,0.3125,1,-0.3
0.26077896,0.0,-0.28,-0.32,0.3125,1,-0.3
0.08828035,0.0,-0.28,-0.32,0.3125,1,-0.4
0.24147423,0.0,-0.28,-0.32,0.3125,1,-0.4
-0.20292139,0.0,-0.28,-0.32,0.3125,1,-0.4
-0.20292139,-0.791351,-0.28,-0.32,-0.059722222222222225,1,-0.4
0.16503519,-0.791351,-0.28,-0.32,-0.059722222222222225,1,-0.4
0.16503519,-0.791351,-0.08,-0.05,-0.059722222222222225,1,-0.5
0.036598176,-0.791351,-0.08,-0.05,-0.059722222222222225,1,-0.5
0.036598176,-0.791351,0.2,0.27,-0.059722222222222225,1,-0.5
0.39201587,-0.791351,0.2,0.27,-0.059722222222222225,1,-0.5
0.5146359,-0.791351,0.18,0.15,-0.059722222222222225,1,-0.5
0.33637553,-0.791351,0.18,0.15,-0.059722222222222225,1,-0.6
0.4952477,-0.791351,0.18,0.15,-0.059722222222222225,1,-0.7
0.19425261,-0.791351,0.18,0.15,-0.059722222222222225,1,-0.8
0.4919597,-0.791351,0.18,0.15,-0.059722222222222225,1,-0.9
